STN,YYYYMMDD,TG,TN,TX,RH,DR,FG,Q,year,month,day
370,2009-04-04,10.7,8.2,14.9,0.0,0.0,2.8,862,2009,4,4
370,2009-04-05,11.9,9.0,16.3,0.8,2.7,1.7,1406,2009,4,5
370,2009-04-06,13.8,6.2,20.4,0.0,0.0,2.5,1576,2009,4,6
370,2009-04-07,11.1,7.9,14.4,0.6,1.5,3.2,646,2009,4,7
370,2009-04-08,9.5,4.3,12.6,2.1,2.9,5.2,759,2009,4,8
370,2009-04-09,13.5,4.4,18.1,0.0,0.0,3.1,1178,2009,4,9
370,2009-04-10,17.8,11.7,24.2,0.1,0.1,3.9,1733,2009,4,10
370,2009-04-11,16.5,10.9,22.3,4.0,2.3,2.8,1394,2009,4,11
370,2009-04-12,13.9,8.1,19.2,0.0,0.0,2.2,1114,2009,4,12
370,2009-04-13,12.4,7.7,19.7,0.0,0.0,2.5,1695,2009,4,13
370,2009-04-14,14.3,5.9,21.0,0.0,0.0,3.0,1906,2009,4,14
370,2009-04-15,17.4,9.2,24.6,-0.1,0.0,3.4,1834,2009,4,15
370,2009-04-16,14.1,8.7,19.1,26.1,5.9,2.9,1079,2009,4,16
370,2009-04-17,11.6,9.6,13.8,4.0,4.4,2.9,635,2009,4,17
370,2009-04-18,12.1,6.9,18.0,0.0,0.0,4.1,2122,2009,4,18
370,2009-04-19,12.0,5.6,16.9,0.0,0.0,2.6,1535,2009,4,19
370,2009-04-20,12.6,3.4,19.5,0.0,0.0,2.9,1972,2009,4,20
370,2009-04-21,12.7,4.5,20.0,0.0,0.0,2.7,2305,2009,4,21
370,2009-04-22,9.7,3.3,16.2,0.0,0.0,3.2,1913,2009,4,22
370,2009-04-23,9.3,1.6,15.7,0.0,0.0,1.8,2111,2009,4,23
370,2009-04-24,12.9,4.2,19.1,0.0,0.0,3.9,2348,2009,4,24
370,2009-04-25,14.1,6.3,19.3,-0.1,0.0,3.8,1739,2009,4,25
370,2009-04-26,14.4,11.3,18.6,4.4,4.1,1.9,1404,2009,4,26
370,2009-04-27,12.3,9.3,16.3,2.9,4.4,4.9,1631,2009,4,27
370,2009-04-28,9.4,4.6,12.2,2.1,5.3,2.5,693,2009,4,28
370,2009-04-29,10.8,2.7,16.8,0.0,0.0,1.7,1796,2009,4,29
370,2009-04-30,12.9,3.3,20.0,0.0,0.0,2.0,2394,2009,4,30
370,2009-05-01,14.8,7.0,21.8,0.0,0.0,2.1,1987,2009,5,1
370,2009-05-02,12.8,5.6,18.1,0.0,0.0,2.5,1676,2009,5,2
370,2009-05-03,10.6,4.7,15.4,-0.1,0.0,3.4,1130,2009,5,3
370,2009-05-04,9.4,0.9,14.5,-0.1,0.0,2.6,1636,2009,5,4
370,2009-05-05,11.2,8.3,13.4,2.1,4.9,5.1,517,2009,5,5
370,2009-05-06,12.3,10.4,15.7,0.7,2.3,5.3,587,2009,5,6
370,2009-05-07,14.1,9.7,19.5,0.0,0.0,4.3,2134,2009,5,7
370,2009-05-08,12.1,5.4,18.4,0.1,0.5,4.8,1638,2009,5,8
370,2009-05-09,11.4,3.5,18.1,-0.1,0.0,1.8,1822,2009,5,9
370,2009-05-10,14.9,4.3,21.8,0.0,0.0,2.6,2344,2009,5,10
370,2009-05-11,13.5,7.8,18.8,-0.1,0.0,6.6,1659,2009,5,11
370,2009-05-12,13.0,6.4,17.4,0.0,0.0,6.0,1406,2009,5,12
370,2009-05-13,16.7,11.9,21.1,-0.1,0.0,4.6,2116,2009,5,13
370,2009-05-14,16.8,13.7,20.4,3.1,3.4,3.1,1195,2009,5,14
370,2009-05-15,14.0,7.0,18.1,7.1,5.1,3.5,880,2009,5,15
370,2009-05-16,12.9,6.4,17.8,0.1,0.3,4.7,1732,2009,5,16
370,2009-05-17,13.6,11.0,17.1,6.8,7.7,4.1,1120,2009,5,17
370,2009-05-18,14.0,9.7,18.9,0.1,0.2,5.0,2140,2009,5,18
370,2009-05-19,15.2,9.2,21.7,0.6,0.3,2.9,1952,2009,5,19
370,2009-05-20,15.4,7.1,21.4,0.0,0.0,1.7,2088,2009,5,20
370,2009-05-21,14.8,6.3,20.7,0.0,0.0,2.6,1899,2009,5,21
370,2009-05-22,13.0,4.6,19.4,0.0,0.0,3.5,2580,2009,5,22
370,2009-05-23,15.8,4.9,22.8,0.8,1.3,2.2,2433,2009,5,23
370,2009-05-24,18.1,9.7,24.6,0.0,0.0,2.6,2597,2009,5,24
370,2009-05-25,20.9,12.8,27.3,0.0,0.0,2.9,1862,2009,5,25
370,2009-05-26,14.5,7.6,20.9,7.5,1.6,5.0,1127,2009,5,26
370,2009-05-27,12.0,6.5,16.0,-0.1,0.0,5.8,1487,2009,5,27
370,2009-05-28,15.2,9.2,20.1,0.1,0.2,4.3,1491,2009,5,28
370,2009-05-29,15.8,6.8,21.4,0.0,0.0,3.6,2959,2009,5,29
370,2009-05-30,17.3,11.1,23.1,0.0,0.0,4.9,2879,2009,5,30
370,2009-05-31,17.8,10.1,24.4,0.0,0.0,4.2,2362,2009,5,31
370,2009-06-01,19.2,11.4,27.6,0.4,0.3,4.1,2294,2009,6,1
370,2009-06-02,16.7,9.3,24.1,0.0,0.0,4.4,2886,2009,6,2
370,2009-06-03,13.0,8.1,17.9,0.0,0.0,4.5,2140,2009,6,3
370,2009-06-04,10.7,7.1,15.3,-0.1,0.0,3.4,1379,2009,6,4
370,2009-06-05,10.7,4.3,15.6,0.0,0.0,2.6,1593,2009,6,5
370,2009-06-06,11.9,6.4,17.1,0.0,0.0,4.7,1646,2009,6,6
370,2009-06-07,12.2,8.2,17.3,8.4,3.5,2.9,1649,2009,6,7
370,2009-06-08,14.5,8.3,19.3,-0.1,0.0,2.7,1970,2009,6,8
370,2009-06-09,15.8,12.2,21.5,13.2,6.1,4.9,1793,2009,6,9
370,2009-06-10,13.8,11.0,18.9,10.3,7.4,3.0,1206,2009,6,10
370,2009-06-11,12.8,10.1,15.3,10.0,6.8,4.2,1020,2009,6,11
370,2009-06-12,13.4,6.5,19.3,0.0,0.0,3.4,2859,2009,6,12
370,2009-06-13,15.6,4.5,22.9,0.0,0.0,1.3,2805,2009,6,13
370,2009-06-14,16.6,12.5,20.0,9.7,5.5,2.0,810,2009,6,14
370,2009-06-15,15.1,12.0,18.1,1.8,2.9,2.1,987,2009,6,15
370,2009-06-16,14.9,9.8,19.3,0.3,0.3,3.3,1554,2009,6,16
370,2009-06-17,18.2,9.0,24.1,-0.1,0.0,2.8,2556,2009,6,17
370,2009-06-18,17.9,13.7,22.2,-0.1,0.0,3.8,2329,2009,6,18
370,2009-06-19,15.1,11.4,19.3,-0.1,0.0,4.6,2196,2009,6,19
370,2009-06-20,14.3,10.7,18.7,-0.1,0.0,3.6,1436,2009,6,20
370,2009-06-21,13.6,8.7,19.0,0.1,0.4,3.3,1929,2009,6,21
370,2009-06-22,14.0,6.1,18.7,0.0,0.0,2.9,1943,2009,6,22
370,2009-06-23,16.8,8.9,23.1,0.0,0.0,4.6,2564,2009,6,23
370,2009-06-24,19.5,10.7,25.6,0.0,0.0,5.7,3016,2009,6,24
370,2009-06-25,20.9,13.8,26.9,0.0,0.0,4.5,2671,2009,6,25
370,2009-06-26,20.7,14.7,26.3,0.0,0.0,2.8,2424,2009,6,26
370,2009-06-27,20.0,12.9,26.5,-0.1,0.0,2.3,2047,2009,6,27
370,2009-06-28,20.2,17.0,25.6,0.0,0.0,1.7,1557,2009,6,28
370,2009-06-29,21.4,15.4,27.8,0.0,0.0,2.3,2587,2009,6,29
370,2009-06-30,22.2,14.9,28.7,0.0,0.0,2.8,2396,2009,6,30
370,2009-07-01,21.9,15.7,28.4,0.0,0.0,2.9,2526,2009,7,1
370,2009-07-02,24.9,17.3,30.9,0.0,0.0,3.0,2562,2009,7,2
370,2009-07-03,22.9,15.1,30.2,0.0,0.0,3.5,2156,2009,7,3
370,2009-07-04,21.0,14.1,26.9,0.0,0.0,2.3,2242,2009,7,4
370,2009-07-05,21.2,15.2,29.1,0.8,0.9,2.1,1866,2009,7,5
370,2009-07-06,18.0,13.7,24.4,10.9,0.9,3.3,2120,2009,7,6
370,2009-07-07,15.4,12.7,20.4,13.1,4.1,4.6,1463,2009,7,7
370,2009-07-08,15.6,10.8,19.9,2.9,3.1,4.9,1667,2009,7,8
370,2009-07-09,13.2,9.5,17.4,6.4,2.9,3.2,1035,2009,7,9
370,2009-07-10,13.5,11.6,16.1,4.6,3.7,4.2,772,2009,7,10
370,2009-07-11,16.1,11.6,21.1,0.1,0.2,4.1,1535,2009,7,11
370,2009-07-12,17.3,12.3,22.4,3.9,2.8,3.4,1221,2009,7,12
370,2009-07-13,18.1,11.0,23.8,0.0,0.0,2.9,2192,2009,7,13
370,2009-07-14,20.4,12.8,26.7,0.0,0.0,3.1,2514,2009,7,14
370,2009-07-15,20.3,15.0,25.5,-0.1,0.0,4.6,2455,2009,7,15
370,2009-07-16,21.5,13.4,26.8,0.0,0.0,2.3,2432,2009,7,16
370,2009-07-17,19.7,14.5,23.3,3.6,1.7,5.0,1925,2009,7,17
370,2009-07-18,16.4,11.8,21.0,0.1,0.5,5.8,1382,2009,7,18
370,2009-07-19,16.6,13.1,21.3,3.9,3.9,4.5,1771,2009,7,19
370,2009-07-20,17.1,13.5,21.5,1.0,0.2,4.0,1504,2009,7,20
370,2009-07-21,20.4,13.4,28.5,9.6,1.5,2.6,1822,2009,7,21
370,2009-07-22,21.0,15.8,26.6,3.3,2.4,3.7,1626,2009,7,22
370,2009-07-23,17.1,15.4,20.2,10.0,3.7,2.5,927,2009,7,23
370,2009-07-24,16.2,12.1,21.2,12.4,2.2,4.1,1624,2009,7,24
370,2009-07-25,16.4,10.6,21.4,0.3,0.3,4.1,1871,2009,7,25
370,2009-07-26,18.2,9.6,24.5,0.0,0.0,2.7,2238,2009,7,26
370,2009-07-27,18.3,11.3,26.6,0.6,0.7,4.0,1633,2009,7,27
370,2009-07-28,17.7,12.1,22.8,0.0,0.0,3.6,2208,2009,7,28
370,2009-07-29,20.6,14.7,26.3,2.5,0.2,3.5,2189,2009,7,29
370,2009-07-30,16.5,10.5,22.0,0.0,0.0,5.5,2015,2009,7,30
370,2009-07-31,16.3,9.3,21.7,0.0,0.0,1.9,2042,2009,7,31
370,2009-08-01,20.4,12.3,26.4,-0.1,0.0,2.3,1794,2009,8,1
370,2009-08-02,16.1,9.3,19.7,9.7,7.5,2.7,865,2009,8,2
370,2009-08-03,15.5,7.4,21.9,0.0,0.0,1.6,2321,2009,8,3
370,2009-08-04,19.2,9.2,25.8,0.0,0.0,2.0,2534,2009,8,4
370,2009-08-05,21.7,14.0,27.9,0.0,0.0,1.7,2270,2009,8,5
370,2009-08-06,23.7,16.7,29.7,0.0,0.0,2.7,2409,2009,8,6
370,2009-08-07,22.4,17.2,28.8,0.9,0.8,2.8,1775,2009,8,7
370,2009-08-08,18.5,13.2,22.6,0.0,0.0,2.8,1234,2009,8,8
370,2009-08-09,17.8,11.5,23.1,-0.1,0.0,1.9,1593,2009,8,9
370,2009-08-10,18.5,11.4,25.3,0.2,0.7,1.7,1945,2009,8,10
370,2009-08-11,18.2,12.6,23.3,2.6,3.2,3.4,1252,2009,8,11
370,2009-08-12,17.5,12.6,21.4,14.6,5.3,3.4,616,2009,8,12
370,2009-08-13,17.7,12.7,22.3,1.4,0.2,2.5,1522,2009,8,13
370,2009-08-14,17.0,10.1,22.5,0.0,0.0,1.7,2058,2009,8,14
370,2009-08-15,21.2,13.6,29.0,0.0,0.0,3.8,2318,2009,8,15
370,2009-08-16,18.9,13.7,24.8,0.0,0.0,2.7,1337,2009,8,16
370,2009-08-17,16.6,11.6,23.6,0.0,0.0,3.2,1494,2009,8,17
370,2009-08-18,19.5,9.9,26.3,0.0,0.0,2.1,2276,2009,8,18
370,2009-08-19,23.2,13.5,31.5,0.0,0.0,2.3,2243,2009,8,19
370,2009-08-20,24.4,15.7,36.6,4.1,1.0,4.2,1764,2009,8,20
370,2009-08-21,16.7,11.5,23.0,0.0,0.0,3.0,1520,2009,8,21
370,2009-08-22,16.6,9.7,23.1,0.0,0.0,2.4,1760,2009,8,22
370,2009-08-23,20.5,11.7,26.9,0.0,0.0,3.1,2204,2009,8,23
370,2009-08-24,21.8,14.7,29.6,-0.1,0.0,3.0,2022,2009,8,24
370,2009-08-25,17.0,11.1,20.2,3.9,1.5,1.8,678,2009,8,25
370,2009-08-26,17.9,10.2,25.3,0.0,0.0,3.2,1637,2009,8,26
370,2009-08-27,19.7,14.5,25.4,-0.1,0.0,3.3,1325,2009,8,27
370,2009-08-28,17.4,11.2,22.4,4.3,1.4,5.8,1412,2009,8,28
370,2009-08-29,14.2,9.4,19.8,2.2,1.4,4.5,1872,2009,8,29
370,2009-08-30,14.9,10.0,20.8,0.0,0.0,3.7,1609,2009,8,30
370,2009-08-31,20.0,11.0,27.1,0.0,0.0,3.6,2026,2009,8,31
370,2009-09-01,17.6,13.4,23.2,2.1,3.5,4.7,520,2009,9,1
370,2009-09-02,16.8,12.4,21.5,0.6,0.8,4.6,1313,2009,9,2
370,2009-09-03,15.6,12.6,20.5,3.1,2.2,8.1,1435,2009,9,3
370,2009-09-04,14.1,11.1,17.9,1.1,1.2,6.5,1387,2009,9,4
370,2009-09-05,14.3,9.5,19.3,0.1,0.2,4.9,1179,2009,9,5
370,2009-09-06,14.6,10.5,19.9,0.0,0.0,3.6,1206,2009,9,6
370,2009-09-07,17.0,11.0,25.3,0.0,0.0,2.5,1630,2009,9,7
370,2009-09-08,19.8,10.9,29.9,0.0,0.0,2.2,1845,2009,9,8
370,2009-09-09,17.0,11.5,22.4,-0.1,0.0,3.6,787,2009,9,9
370,2009-09-10,15.8,11.2,20.6,0.1,0.3,4.9,992,2009,9,10
370,2009-09-11,14.5,8.8,19.9,0.0,0.0,4.1,993,2009,9,11
370,2009-09-12,14.9,7.5,20.6,0.0,0.0,3.5,1161,2009,9,12
370,2009-09-13,13.5,6.9,17.7,0.1,0.2,3.6,778,2009,9,13
370,2009-09-14,14.3,10.5,18.8,2.0,1.3,4.8,695,2009,9,14
370,2009-09-15,15.1,12.7,17.5,5.4,1.8,3.9,416,2009,9,15
370,2009-09-16,16.1,12.9,18.6,0.0,0.0,5.8,630,2009,9,16
370,2009-09-17,13.7,8.7,19.2,0.0,0.0,5.0,1687,2009,9,17
370,2009-09-18,15.7,7.8,22.6,0.0,0.0,3.0,1569,2009,9,18
370,2009-09-19,17.9,12.3,25.0,0.0,0.0,1.0,1128,2009,9,19
370,2009-09-20,15.6,10.8,21.8,0.0,0.0,2.2,1032,2009,9,20
370,2009-09-21,13.7,7.0,21.0,0.0,0.0,1.3,1378,2009,9,21
370,2009-09-22,14.9,8.3,22.3,0.0,0.0,3.4,1423,2009,9,22
370,2009-09-23,15.3,11.6,18.4,0.1,0.7,3.2,408,2009,9,23
370,2009-09-24,15.0,6.3,20.9,0.1,0.7,2.5,1245,2009,9,24
370,2009-09-25,11.5,4.5,19.8,0.0,0.0,1.0,1193,2009,9,25
370,2009-09-26,12.0,3.7,20.3,0.0,0.0,1.0,1348,2009,9,26
370,2009-09-27,12.3,3.7,21.1,0.0,0.0,1.0,1347,2009,9,27
370,2009-09-28,13.4,5.8,19.5,0.0,0.0,2.8,635,2009,9,28
370,2009-09-29,15.3,11.7,18.7,-0.1,0.0,3.4,495,2009,9,29
370,2009-09-30,15.3,11.4,19.2,0.2,0.2,2.7,555,2009,9,30
370,2009-10-01,12.7,5.5,17.3,-0.1,0.0,3.8,561,2009,10,1
370,2009-10-02,10.1,4.7,15.0,0.2,0.4,3.5,428,2009,10,2
370,2009-10-03,12.9,8.9,15.5,0.0,0.0,8.0,375,2009,10,3
370,2009-10-04,11.7,4.7,17.4,0.8,0.3,4.4,927,2009,10,4
370,2009-10-05,11.2,4.3,13.9,8.3,7.0,2.1,236,2009,10,5
370,2009-10-06,15.2,12.2,18.3,8.6,4.7,3.5,311,2009,10,6
370,2009-10-07,17.9,15.7,22.0,25.1,6.2,3.9,506,2009,10,7
370,2009-10-08,11.5,5.4,16.2,7.1,3.8,2.2,1142,2009,10,8
370,2009-10-09,11.1,4.5,15.5,9.1,2.4,3.3,1203,2009,10,9
370,2009-10-10,13.8,10.9,17.6,5.6,4.9,3.7,682,2009,10,10
370,2009-10-11,12.0,9.4,15.2,7.5,2.4,4.0,294,2009,10,11
370,2009-10-12,11.1,7.0,15.3,1.4,1.8,4.0,958,2009,10,12
370,2009-10-13,9.3,3.0,14.8,0.0,0.0,3.2,1062,2009,10,13
370,2009-10-14,4.0,-1.5,10.3,0.0,0.0,2.0,1153,2009,10,14
370,2009-10-15,5.1,-1.9,12.0,0.0,0.0,2.5,1158,2009,10,15
370,2009-10-16,9.8,5.9,13.9,1.8,1.4,5.3,617,2009,10,16
370,2009-10-17,7.3,1.2,13.8,0.8,0.5,3.2,793,2009,10,17
370,2009-10-18,6.8,-0.2,13.3,0.0,0.0,1.6,828,2009,10,18
370,2009-10-19,8.4,5.4,12.2,0.0,0.0,3.1,677,2009,10,19
370,2009-10-20,8.0,3.0,12.6,0.0,0.0,4.0,903,2009,10,20
370,2009-10-21,11.5,7.9,16.8,0.1,0.6,4.0,680,2009,10,21
370,2009-10-22,9.0,3.2,13.2,0.4,1.5,1.9,325,2009,10,22
370,2009-10-23,8.8,3.3,15.5,0.0,0.0,1.9,701,2009,10,23
370,2009-10-24,11.1,5.4,14.4,2.8,3.9,4.3,219,2009,10,24
370,2009-10-25,12.7,10.2,16.5,-0.1,0.0,5.4,604,2009,10,25
370,2009-10-26,12.0,10.3,14.1,0.2,0.6,4.9,223,2009,10,26
370,2009-10-27,11.4,7.0,16.1,0.0,0.0,1.6,581,2009,10,27
370,2009-10-28,10.0,5.8,15.7,0.0,0.0,1.7,598,2009,10,28
370,2009-10-29,12.7,9.1,15.9,0.0,0.0,1.0,313,2009,10,29
370,2009-10-30,10.6,7.8,14.9,0.0,0.0,2.6,493,2009,10,30
370,2009-10-31,10.4,7.3,14.6,-0.1,0.0,2.7,513,2009,10,31
370,2009-11-01,13.5,11.4,15.9,12.3,7.6,4.8,305,2009,11,1
370,2009-11-02,9.2,4.2,12.6,-0.1,0.0,3.5,431,2009,11,2
370,2009-11-03,7.9,3.7,10.9,7.4,4.4,5.1,441,2009,11,3
370,2009-11-04,8.0,5.9,11.6,2.7,3.5,5.0,480,2009,11,4
370,2009-11-05,8.1,6.5,9.5,4.3,4.0,5.1,151,2009,11,5
370,2009-11-06,8.6,5.5,10.7,0.5,0.8,4.4,366,2009,11,6
370,2009-11-07,7.4,2.7,11.7,2.3,3.4,3.9,365,2009,11,7
370,2009-11-08,5.2,1.4,10.3,0.0,0.0,3.2,685,2009,11,8
370,2009-11-09,6.7,4.8,8.3,-0.1,0.0,3.9,148,2009,11,9
370,2009-11-10,7.1,5.1,9.6,2.4,1.6,2.7,187,2009,11,10
370,2009-11-11,6.6,2.5,9.3,-0.1,0.0,3.8,222,2009,11,11
370,2009-11-12,7.9,1.9,12.3,2.9,2.8,4.8,340,2009,11,12
370,2009-11-13,14.1,10.9,17.5,0.3,1.6,6.3,341,2009,11,13
370,2009-11-14,13.4,10.6,15.7,3.9,2.1,7.2,303,2009,11,14
370,2009-11-15,10.0,6.7,12.3,1.5,2.2,4.3,174,2009,11,15
370,2009-11-16,10.8,6.9,15.7,1.7,0.2,4.3,149,2009,11,16
370,2009-11-17,10.5,8.4,12.5,0.3,0.9,5.2,203,2009,11,17
370,2009-11-18,11.2,8.7,13.1,0.4,1.7,8.8,206,2009,11,18
370,2009-11-19,10.9,8.8,13.8,0.0,0.0,5.3,510,2009,11,19
370,2009-11-20,13.0,8.9,16.1,0.4,0.8,5.2,400,2009,11,20
