STN,YYYYMMDD,TG,TN,TX,RH,DR,FG,Q,year,month,day
240,2015-02-28,5.2,-0.4,9.7,-0.1,0.0,7.8,931,2015,2,28
240,2015-03-01,7.9,5.1,10.3,5.8,4.6,10.3,1155,2015,3,1
240,2015-03-02,5.2,1.3,8.0,3.0,1.3,9.6,775,2015,3,2
240,2015-03-03,4.7,2.4,7.1,2.2,1.7,6.8,445,2015,3,3
240,2015-03-04,5.4,3.6,7.3,0.3,0.4,7.9,512,2015,3,4
240,2015-03-05,5.4,-0.3,9.6,0.0,0.0,4.0,1038,2015,3,5
240,2015-03-06,6.4,2.4,9.6,0.0,0.0,4.7,593,2015,3,6
240,2015-03-07,7.7,3.6,13.6,0.0,0.0,6.0,1060,2015,3,7
240,2015-03-08,8.2,2.3,13.9,0.6,1.6,5.5,1349,2015,3,8
240,2015-03-09,8.0,2.3,11.9,0.4,0.8,3.7,901,2015,3,9
240,2015-03-10,7.1,0.9,10.9,-0.1,0.0,4.3,1384,2015,3,10
240,2015-03-11,3.8,-2.8,9.9,0.0,0.0,2.2,1361,2015,3,11
240,2015-03-12,6.3,-1.5,13.1,0.0,0.0,4.0,1502,2015,3,12
240,2015-03-13,4.8,1.0,8.7,0.0,0.0,5.1,1474,2015,3,13
240,2015-03-14,4.2,1.7,5.6,-0.1,0.0,5.6,256,2015,3,14
240,2015-03-15,5.7,4.5,6.7,-0.1,0.0,5.9,438,2015,3,15
240,2015-03-16,6.8,2.8,11.4,0.0,0.0,3.5,1140,2015,3,16
240,2015-03-17,8.3,1.2,15.4,0.0,0.0,2.2,1370,2015,3,17
240,2015-03-18,5.5,1.9,7.5,0.0,0.0,4.2,430,2015,3,18
240,2015-03-19,7.7,4.5,12.7,0.0,0.0,3.7,1261,2015,3,19
240,2015-03-20,4.9,1.7,8.6,-0.1,0.0,3.2,867,2015,3,20
240,2015-03-21,6.5,4.2,10.1,0.8,1.9,6.7,701,2015,3,21
240,2015-03-22,4.5,1.2,8.3,0.0,0.0,4.1,1428,2015,3,22
240,2015-03-23,3.4,-1.8,9.4,0.0,0.0,3.3,1001,2015,3,23
240,2015-03-24,5.4,-0.5,10.6,2.8,2.4,2.6,860,2015,3,24
240,2015-03-25,5.9,3.5,7.3,4.9,9.9,3.5,374,2015,3,25
240,2015-03-26,4.7,-0.3,7.9,4.4,6.4,6.1,525,2015,3,26
240,2015-03-27,5.9,0.6,8.7,2.9,2.4,7.2,849,2015,3,27
240,2015-03-28,7.1,0.6,10.7,1.1,2.9,7.5,376,2015,3,28
240,2015-03-29,8.9,6.7,11.4,11.1,6.1,11.4,322,2015,3,29
240,2015-03-30,7.0,5.7,9.1,5.0,3.0,10.3,1452,2015,3,30
240,2015-03-31,8.5,5.5,10.7,7.9,3.9,14.6,1384,2015,3,31
240,2015-04-01,6.7,3.9,9.4,1.8,2.2,11.3,1242,2015,4,1
240,2015-04-02,6.2,4.1,9.1,2.8,4.3,8.2,1576,2015,4,2
240,2015-04-03,7.1,4.3,9.9,0.0,0.0,3.2,1280,2015,4,3
240,2015-04-04,5.2,1.0,9.7,1.8,4.9,4.7,1192,2015,4,4
240,2015-04-05,5.0,-1.6,11.1,0.0,0.0,2.5,1812,2015,4,5
240,2015-04-06,7.5,2.8,12.5,-0.1,0.0,2.3,1031,2015,4,6
240,2015-04-07,6.5,1.6,11.7,0.0,0.0,3.1,1584,2015,4,7
240,2015-04-08,8.3,5.2,14.2,0.0,0.0,1.9,1437,2015,4,8
240,2015-04-09,10.5,4.5,16.3,0.0,0.0,2.0,1914,2015,4,9
240,2015-04-10,11.3,3.6,19.2,0.0,0.0,1.9,1895,2015,4,10
240,2015-04-11,8.9,3.2,13.5,1.7,1.7,6.0,850,2015,4,11
240,2015-04-12,9.7,2.5,15.7,0.5,1.3,7.6,1970,2015,4,12
240,2015-04-13,7.9,4.3,11.9,-0.1,0.0,3.5,1832,2015,4,13
240,2015-04-14,10.7,4.0,17.9,0.0,0.0,4.9,2087,2015,4,14
240,2015-04-15,12.7,6.4,20.7,0.0,0.0,4.8,2183,2015,4,15
240,2015-04-16,9.6,6.9,12.6,-0.1,0.0,4.5,1377,2015,4,16
240,2015-04-17,8.5,4.8,12.3,0.0,0.0,4.6,1204,2015,4,17
240,2015-04-18,8.8,3.7,14.5,0.0,0.0,4.5,2306,2015,4,18
240,2015-04-19,8.2,1.4,13.9,0.0,0.0,2.2,1805,2015,4,19
240,2015-04-20,11.1,5.9,16.3,0.0,0.0,4.2,2340,2015,4,20
240,2015-04-21,9.9,2.8,16.3,0.0,0.0,4.0,2368,2015,4,21
240,2015-04-22,8.4,2.8,11.3,0.0,0.0,4.2,717,2015,4,22
240,2015-04-23,9.6,5.9,15.0,0.0,0.0,1.9,1985,2015,4,23
240,2015-04-24,11.8,3.6,18.8,0.0,0.0,3.6,2060,2015,4,24
240,2015-04-25,12.0,8.2,15.0,0.7,3.4,5.5,906,2015,4,25
240,2015-04-26,9.8,7.5,11.6,0.2,0.2,3.9,458,2015,4,26
240,2015-04-27,7.4,0.8,12.8,0.0,0.0,4.1,2400,2015,4,27
240,2015-04-28,6.7,0.7,11.5,-0.1,0.0,5.5,1958,2015,4,28
240,2015-04-29,8.4,3.5,14.2,4.4,3.0,5.6,1000,2015,4,29
240,2015-04-30,9.0,3.8,13.5,0.3,0.2,6.0,2381,2015,4,30
240,2015-05-01,8.5,4.5,13.1,0.0,0.0,3.7,1862,2015,5,1
240,2015-05-02,9.6,3.0,15.1,0.0,0.0,2.6,2207,2015,5,2
240,2015-05-03,12.4,7.5,16.7,2.3,2.7,6.3,790,2015,5,3
240,2015-05-04,14.9,11.7,18.5,3.1,3.0,6.0,2018,2015,5,4
240,2015-05-05,15.3,10.6,22.3,10.2,2.6,9.2,1736,2015,5,5
240,2015-05-06,12.1,8.7,15.6,5.1,0.8,10.0,1483,2015,5,6
240,2015-05-07,11.9,8.5,15.3,0.2,0.1,6.4,2530,2015,5,7
240,2015-05-08,13.9,8.2,19.0,0.2,0.6,2.3,1705,2015,5,8
240,2015-05-09,12.8,7.3,16.2,0.2,0.4,9.3,1491,2015,5,9
240,2015-05-10,12.6,4.8,18.6,0.0,0.0,2.8,2332,2015,5,10
240,2015-05-11,16.8,11.8,25.0,0.0,0.0,5.2,2250,2015,5,11
240,2015-05-12,14.1,11.6,16.9,0.0,0.0,5.9,2181,2015,5,12
240,2015-05-13,11.8,6.9,16.7,0.0,0.0,4.0,2448,2015,5,13
240,2015-05-14,11.3,7.9,15.3,0.0,0.0,4.1,2116,2015,5,14
240,2015-05-15,9.3,5.5,14.4,0.0,0.0,4.0,2141,2015,5,15
240,2015-05-16,11.0,6.4,14.9,0.7,2.4,5.5,1215,2015,5,16
240,2015-05-17,11.7,7.4,15.8,0.0,0.0,4.8,2456,2015,5,17
240,2015-05-18,10.7,7.7,13.7,4.9,3.8,6.6,770,2015,5,18
240,2015-05-19,10.6,6.9,14.5,0.4,0.3,7.2,2234,2015,5,19
240,2015-05-20,10.0,6.0,14.5,-0.1,0.0,5.3,2284,2015,5,20
240,2015-05-21,12.2,5.4,16.0,0.0,0.0,4.0,2688,2015,5,21
240,2015-05-22,14.4,12.0,19.4,0.0,0.0,4.2,1937,2015,5,22
240,2015-05-23,12.1,5.7,16.0,0.3,0.7,4.2,1886,2015,5,23
240,2015-05-24,12.2,3.7,17.9,0.7,2.3,2.7,2817,2015,5,24
240,2015-05-25,12.0,9.1,14.9,-0.1,0.0,4.3,1632,2015,5,25
240,2015-05-26,11.8,7.8,15.6,0.0,0.0,4.5,2372,2015,5,26
240,2015-05-27,13.3,7.2,18.2,0.0,0.0,4.0,2255,2015,5,27
240,2015-05-28,12.9,7.8,15.9,-0.1,0.0,6.3,1731,2015,5,28
240,2015-05-29,11.3,8.2,14.7,3.1,3.7,6.0,810,2015,5,29
240,2015-05-30,11.5,8.5,14.6,0.1,0.1,6.1,2394,2015,5,30
240,2015-05-31,12.3,8.6,15.7,7.2,9.0,6.2,636,2015,5,31
240,2015-06-01,12.6,6.0,16.4,-0.1,0.0,5.0,2236,2015,6,1
240,2015-06-02,14.4,11.2,16.9,1.2,2.4,10.8,365,2015,6,2
240,2015-06-03,14.0,7.9,17.7,0.0,0.0,5.7,2252,2015,6,3
240,2015-06-04,15.5,7.5,21.1,0.0,0.0,3.1,2986,2015,6,4
240,2015-06-05,20.5,12.0,31.0,0.6,1.6,4.1,2344,2015,6,5
240,2015-06-06,14.9,10.6,17.7,-0.1,0.0,6.0,3068,2015,6,6
240,2015-06-07,13.3,8.0,17.6,0.0,0.0,3.8,3013,2015,6,7
240,2015-06-08,12.6,8.8,17.0,0.0,0.0,5.2,2499,2015,6,8
240,2015-06-09,11.7,9.6,14.2,0.0,0.0,5.3,1228,2015,6,9
240,2015-06-10,15.1,9.8,20.8,0.0,0.0,5.8,2825,2015,6,10
240,2015-06-11,17.6,11.2,23.2,0.0,0.0,6.1,3031,2015,6,11
240,2015-06-12,20.7,13.4,26.6,0.0,0.0,4.3,2598,2015,6,12
240,2015-06-13,16.5,13.4,19.7,0.1,0.7,7.3,1037,2015,6,13
240,2015-06-14,14.4,12.3,17.3,0.0,0.0,2.8,600,2015,6,14
240,2015-06-15,13.0,7.5,17.5,0.0,0.0,5.0,2975,2015,6,15
240,2015-06-16,12.4,6.7,16.8,0.0,0.0,2.2,1492,2015,6,16
240,2015-06-17,16.0,8.0,22.5,2.4,1.5,5.5,2130,2015,6,17
240,2015-06-18,13.6,11.9,16.0,0.3,0.3,6.0,1498,2015,6,18
240,2015-06-19,13.3,10.7,16.8,0.3,1.6,5.7,1451,2015,6,19
240,2015-06-20,13.1,9.9,16.7,-0.1,0.0,2.8,1360,2015,6,20
240,2015-06-21,14.6,11.9,18.8,1.7,1.3,4.3,1063,2015,6,21
240,2015-06-22,13.0,9.1,17.5,1.2,1.0,4.5,1623,2015,6,22
240,2015-06-23,12.7,9.3,14.9,1.8,0.9,5.6,880,2015,6,23
240,2015-06-24,16.0,11.9,21.3,0.0,0.0,4.6,2419,2015,6,24
240,2015-06-25,18.0,11.9,22.8,0.0,0.0,3.2,2720,2015,6,25
240,2015-06-26,20.2,14.2,24.7,-0.1,0.0,3.3,1716,2015,6,26
240,2015-06-27,17.0,12.3,20.8,0.3,0.4,5.0,2640,2015,6,27
240,2015-06-28,17.7,11.3,23.3,-0.1,0.0,3.4,1526,2015,6,28
240,2015-06-29,18.2,12.5,22.8,0.0,0.0,3.0,2483,2015,6,29
240,2015-06-30,20.6,11.7,26.4,0.0,0.0,3.0,2939,2015,6,30
240,2015-07-01,26.1,16.6,33.0,0.0,0.0,5.0,2869,2015,7,1
240,2015-07-02,24.4,19.2,30.2,-0.1,0.0,4.0,2260,2015,7,2
240,2015-07-03,23.8,17.5,28.9,0.0,0.0,3.7,2697,2015,7,3
240,2015-07-04,23.9,17.6,30.9,0.0,0.0,5.2,2601,2015,7,4
240,2015-07-05,19.7,15.8,27.7,4.0,0.5,4.2,1657,2015,7,5
240,2015-07-06,18.3,13.5,21.9,0.0,0.0,5.0,2677,2015,7,6
240,2015-07-07,19.7,13.1,25.3,-0.1,0.0,6.1,1837,2015,7,7
240,2015-07-08,15.9,12.0,19.5,5.1,2.5,7.5,1385,2015,7,8
240,2015-07-09,13.6,9.5,17.9,0.7,1.3,5.7,2036,2015,7,9
240,2015-07-10,17.2,8.9,23.3,0.0,0.0,3.1,2798,2015,7,10
240,2015-07-11,20.1,15.2,27.4,0.0,0.0,3.9,2432,2015,7,11
240,2015-07-12,18.0,16.6,19.9,0.4,1.3,6.6,1010,2015,7,12
240,2015-07-13,17.9,16.8,20.0,6.8,5.2,6.1,855,2015,7,13
240,2015-07-14,17.8,14.4,21.3,1.2,1.7,5.3,1414,2015,7,14
240,2015-07-15,17.4,15.6,20.2,2.9,2.8,4.3,807,2015,7,15
240,2015-07-16,19.1,12.9,23.5,0.1,0.4,2.9,2650,2015,7,16
240,2015-07-17,21.2,17.7,25.3,0.8,0.4,8.3,2359,2015,7,17
240,2015-07-18,17.8,13.4,21.4,0.0,0.0,4.6,2473,2015,7,18
240,2015-07-19,16.1,11.2,20.7,8.1,5.3,4.6,1364,2015,7,19
240,2015-07-20,17.9,9.8,21.2,0.6,1.1,4.0,1254,2015,7,20
240,2015-07-21,19.9,15.2,24.3,1.3,1.0,6.5,2798,2015,7,21
240,2015-07-22,19.0,14.8,22.9,0.0,0.0,5.5,2532,2015,7,22
240,2015-07-23,17.4,14.1,21.5,0.0,0.0,3.5,2430,2015,7,23
240,2015-07-24,18.9,13.4,23.0,0.2,0.3,2.6,1416,2015,7,24
240,2015-07-25,15.0,11.1,18.2,19.7,7.2,9.3,613,2015,7,25
240,2015-07-26,14.8,8.9,21.1,3.4,5.4,5.2,1529,2015,7,26
240,2015-07-27,16.9,14.4,20.0,19.6,7.4,9.3,1227,2015,7,27
240,2015-07-28,15.8,12.7,18.9,17.7,6.3,7.6,1166,2015,7,28
240,2015-07-29,14.5,10.5,17.5,1.2,0.9,8.1,1856,2015,7,29
240,2015-07-30,13.9,9.4,18.1,1.8,0.8,5.1,2018,2015,7,30
240,2015-07-31,13.9,7.5,19.5,0.0,0.0,2.2,2072,2015,7,31
240,2015-08-01,15.8,8.5,21.1,0.0,0.0,2.0,2309,2015,8,1
240,2015-08-02,18.2,10.6,24.0,0.0,0.0,3.2,2349,2015,8,2
240,2015-08-03,20.8,14.8,28.3,0.0,0.0,3.8,2494,2015,8,3
240,2015-08-04,17.9,14.2,21.0,8.4,4.4,5.4,1478,2015,8,4
240,2015-08-05,19.1,12.1,24.9,0.0,0.0,4.2,2174,2015,8,5
240,2015-08-06,19.9,14.5,26.7,0.0,0.0,4.1,2380,2015,8,6
240,2015-08-07,19.4,14.0,24.7,0.0,0.0,3.0,2384,2015,8,7
240,2015-08-08,18.4,13.5,22.3,0.0,0.0,3.7,2507,2015,8,8
240,2015-08-09,19.1,12.1,24.8,0.0,0.0,1.9,2167,2015,8,9
240,2015-08-10,19.5,16.6,23.6,-0.1,0.0,2.8,1498,2015,8,10
240,2015-08-11,19.9,16.2,24.3,0.2,0.6,2.8,1498,2015,8,11
240,2015-08-12,19.2,17.2,21.7,-0.1,0.0,5.4,1199,2015,8,12
240,2015-08-13,21.6,15.8,26.9,14.6,2.6,5.6,2263,2015,8,13
240,2015-08-14,21.2,17.8,25.3,4.7,3.1,3.8,1376,2015,8,14
240,2015-08-15,17.9,15.5,21.6,0.9,2.7,4.2,916,2015,8,15
240,2015-08-16,15.7,12.8,18.4,6.8,7.7,4.2,1019,2015,8,16
240,2015-08-17,14.5,12.9,15.6,24.4,19.9,5.0,281,2015,8,17
240,2015-08-18,15.1,13.7,17.4,4.6,6.9,6.1,648,2015,8,18
240,2015-08-19,17.1,13.7,22.4,0.1,0.3,3.3,1692,2015,8,19
240,2015-08-20,18.8,13.1,25.5,0.0,0.0,3.5,2175,2015,8,20
240,2015-08-21,20.4,15.1,25.1,0.0,0.0,2.7,1334,2015,8,21
240,2015-08-22,21.4,16.9,26.5,0.0,0.0,4.4,2089,2015,8,22
240,2015-08-23,20.1,16.3,26.2,8.2,3.7,6.0,1942,2015,8,23
240,2015-08-24,17.7,14.0,22.6,7.8,2.6,4.7,1290,2015,8,24
240,2015-08-25,16.8,14.1,20.1,9.6,5.7,8.3,1525,2015,8,25
240,2015-08-26,19.6,16.3,25.0,16.3,2.5,7.3,1369,2015,8,26
240,2015-08-27,15.8,13.8,18.3,11.4,3.9,6.1,494,2015,8,27
240,2015-08-28,15.9,11.8,20.6,0.0,0.0,4.6,1894,2015,8,28
240,2015-08-29,17.4,11.0,23.0,0.6,0.9,2.9,1927,2015,8,29
240,2015-08-30,19.7,15.9,23.8,2.8,1.2,4.0,1745,2015,8,30
240,2015-08-31,20.3,16.5,25.0,15.9,5.5,4.0,860,2015,8,31
240,2015-09-01,15.7,11.8,19.0,0.1,0.3,5.3,1406,2015,9,1
240,2015-09-02,14.0,10.2,18.7,13.7,0.7,4.2,1463,2015,9,2
240,2015-09-03,12.9,8.8,16.8,3.3,3.5,4.4,1039,2015,9,3
240,2015-09-04,13.9,11.9,15.9,35.1,14.2,6.5,600,2015,9,4
240,2015-09-05,13.7,11.0,17.0,3.8,1.8,6.4,1201,2015,9,5
240,2015-09-06,13.2,10.8,16.8,1.5,2.9,5.9,922,2015,9,6
240,2015-09-07,14.3,12.2,18.2,2.6,2.8,4.0,990,2015,9,7
240,2015-09-08,14.3,9.8,17.2,0.0,0.0,2.6,799,2015,9,8
240,2015-09-09,14.1,9.0,18.6,0.0,0.0,3.5,1822,2015,9,9
240,2015-09-10,14.8,10.0,19.6,0.0,0.0,5.2,1728,2015,9,10
240,2015-09-11,14.6,9.6,19.4,0.0,0.0,4.2,1728,2015,9,11
240,2015-09-12,15.8,12.3,19.8,0.5,0.7,4.0,610,2015,9,12
240,2015-09-13,16.3,11.7,19.1,0.3,0.9,4.7,1208,2015,9,13
240,2015-09-14,14.1,11.4,18.8,10.8,4.5,5.6,716,2015,9,14
240,2015-09-15,12.1,9.5,15.4,6.4,3.4,7.7,603,2015,9,15
240,2015-09-16,15.0,10.5,18.9,4.9,4.5,5.5,278,2015,9,16
240,2015-09-17,14.0,10.5,15.8,17.9,8.4,5.4,374,2015,9,17
240,2015-09-18,13.6,9.9,17.7,5.7,2.0,4.3,1290,2015,9,18
240,2015-09-19,13.7,9.8,17.7,2.6,0.7,2.9,1064,2015,9,19
240,2015-09-20,14.0,8.5,18.5,0.0,0.0,4.1,922,2015,9,20
240,2015-09-21,14.6,11.6,18.7,2.8,4.4,5.5,958,2015,9,21
240,2015-09-22,12.8,9.2,17.8,6.7,3.6,3.2,863,2015,9,22
240,2015-09-23,13.3,9.0,17.2,6.2,2.8,3.5,811,2015,9,23
240,2015-09-24,13.0,11.6,15.1,4.7,4.0,5.3,299,2015,9,24
240,2015-09-25,12.5,7.9,17.2,0.7,0.5,3.0,1169,2015,9,25
240,2015-09-26,11.8,5.7,17.3,0.0,0.0,1.9,1356,2015,9,26
240,2015-09-27,12.3,6.4,17.3,0.0,0.0,2.7,1594,2015,9,27
240,2015-09-28,12.3,7.1,17.2,0.0,0.0,3.2,1052,2015,9,28
240,2015-09-29,12.6,7.7,17.4,0.0,0.0,5.0,1419,2015,9,29
240,2015-09-30,13.1,8.5,17.5,0.0,0.0,5.3,1469,2015,9,30
240,2015-10-01,12.0,7.0,16.6,0.0,0.0,4.2,1461,2015,10,1
240,2015-10-02,11.8,5.0,16.9,0.0,0.0,3.6,1459,2015,10,2
240,2015-10-03,11.8,6.9,17.8,0.0,0.0,2.4,1096,2015,10,3
240,2015-10-04,11.2,7.3,17.4,0.0,0.0,2.3,944,2015,10,4
240,2015-10-05,13.1,7.6,17.0,0.3,1.6,3.8,680,2015,10,5
240,2015-10-06,15.5,13.2,18.8,2.0,4.3,3.4,600,2015,10,6
240,2015-10-07,14.8,13.7,16.3,5.6,3.1,5.0,296,2015,10,7
240,2015-10-08,13.3,10.8,15.8,0.1,0.2,3.2,682,2015,10,8
240,2015-10-09,12.1,7.5,16.5,0.0,0.0,1.8,1082,2015,10,9
240,2015-10-10,11.6,6.7,14.5,0.0,0.0,4.9,1135,2015,10,10
240,2015-10-11,7.3,4.2,11.6,0.0,0.0,5.5,1101,2015,10,11
240,2015-10-12,5.4,1.4,10.1,0.0,0.0,3.5,1044,2015,10,12
240,2015-10-13,6.4,4.4,8.1,-0.1,0.0,5.3,710,2015,10,13
240,2015-10-14,6.5,4.3,9.0,2.8,4.9,3.9,188,2015,10,14
240,2015-10-15,7.2,4.3,8.9,8.6,8.3,2.7,176,2015,10,15
240,2015-10-16,8.4,7.0,10.0,3.4,10.8,2.7,153,2015,10,16
240,2015-10-17,9.0,7.4,10.2,0.7,2.1,2.0,118,2015,10,17
240,2015-10-18,9.1,2.5,11.8,0.4,1.8,2.0,325,2015,10,18
240,2015-10-19,11.0,6.1,13.7,-0.1,0.0,2.1,287,2015,10,19
240,2015-10-20,9.7,6.1,13.2,0.7,1.0,2.0,423,2015,10,20
240,2015-10-21,10.2,5.2,12.1,1.8,5.2,5.2,272,2015,10,21
240,2015-10-22,12.1,7.7,15.2,1.6,5.2,5.0,332,2015,10,22
240,2015-10-23,11.5,7.7,14.0,0.0,0.0,3.1,360,2015,10,23
240,2015-10-24,11.7,9.9,13.5,-0.1,0.0,4.1,311,2015,10,24
240,2015-10-25,9.7,4.6,13.8,0.1,0.4,2.0,759,2015,10,25
240,2015-10-26,11.0,6.3,16.1,0.0,0.0,4.3,951,2015,10,26
240,2015-10-27,11.5,7.1,17.1,0.0,0.0,3.4,842,2015,10,27
240,2015-10-28,10.8,6.1,13.3,-0.1,0.0,3.1,379,2015,10,28
240,2015-10-29,10.8,7.6,15.5,0.0,0.0,3.4,669,2015,10,29
240,2015-10-30,10.4,7.4,15.1,0.0,0.0,4.1,640,2015,10,30
240,2015-10-31,9.7,6.0,14.7,0.0,0.0,3.3,800,2015,10,31
240,2015-11-01,7.4,3.6,12.7,0.0,0.0,1.6,431,2015,11,1
240,2015-11-02,8.6,4.6,15.4,0.0,0.0,2.1,754,2015,11,2
240,2015-11-03,9.7,2.9,15.6,-0.1,0.0,2.6,629,2015,11,3
240,2015-11-04,12.1,8.8,14.6,0.2,0.3,4.5,247,2015,11,4
240,2015-11-05,13.1,10.7,15.1,4.7,5.0,4.7,233,2015,11,5
240,2015-11-06,15.2,13.9,17.1,2.3,5.5,6.9,198,2015,11,6
240,2015-11-07,15.9,13.8,18.2,1.8,2.1,7.5,220,2015,11,7
240,2015-11-08,12.8,6.5,17.4,-0.1,0.0,5.3,365,2015,11,8
240,2015-11-09,13.6,12.4,16.0,9.1,5.6,9.6,269,2015,11,9
240,2015-11-10,14.6,13.6,15.7,2.5,3.0,10.2,118,2015,11,10
240,2015-11-11,13.0,12.1,13.9,1.3,1.6,6.6,177,2015,11,11
240,2015-11-12,13.3,11.4,15.7,0.0,0.0,5.5,506,2015,11,12
240,2015-11-13,11.3,6.8,13.7,5.8,1.8,9.3,479,2015,11,13
240,2015-11-14,10.1,8.4,14.1,10.0,7.6,9.7,260,2015,11,14
240,2015-11-15,14.3,13.1,14.9,6.5,4.7,11.9,159,2015,11,15
240,2015-11-16,12.6,10.9,13.7,1.2,1.6,8.0,104,2015,11,16
240,2015-11-17,13.3,10.4,15.5,16.8,8.8,8.9,206,2015,11,17
240,2015-11-18,12.8,10.3,14.3,12.8,2.9,12.0,344,2015,11,18
240,2015-11-19,11.3,8.8,13.3,2.8,3.7,9.6,154,2015,11,19
240,2015-11-20,8.0,3.6,10.1,3.7,1.5,7.0,260,2015,11,20
240,2015-11-21,5.0,2.6,7.3,14.5,6.5,5.5,316,2015,11,21
