STN,YYYYMMDD,TG,TN,TX,RH,DR,FG,Q,year,month,day
330,2018-02-26,-2.6,-5.0,1.2,0.0,0.0,8.7,1059,2018,2,26
330,2018-02-27,-2.6,-4.8,1.6,0.0,0.0,6.3,1086,2018,2,27
330,2018-02-28,-5.8,-8.0,-2.8,0.0,0.0,10.4,891,2018,2,28
330,2018-03-01,-4.2,-7.8,0.1,0.0,0.0,15.0,607,2018,3,1
330,2018-03-02,-3.5,-6.4,-0.5,1.0,2.7,13.0,488,2018,3,2
330,2018-03-03,-1.4,-3.9,1.3,0.7,2.0,9.0,641,2018,3,3
330,2018-03-04,4.9,-1.1,10.4,6.4,5.9,7.0,826,2018,3,4
330,2018-03-05,6.9,3.2,11.4,0.0,0.0,6.9,1092,2018,3,5
330,2018-03-06,6.2,3.9,10.3,0.4,0.6,4.0,756,2018,3,6
330,2018-03-07,5.4,2.6,8.9,0.1,0.4,4.5,593,2018,3,7
330,2018-03-08,5.0,2.6,8.6,5.3,3.1,9.3,752,2018,3,8
330,2018-03-09,6.9,3.7,10.0,4.1,5.3,5.5,837,2018,3,9
330,2018-03-10,11.0,7.8,14.8,4.6,5.4,6.7,517,2018,3,10
330,2018-03-11,9.4,6.6,11.4,10.6,5.4,4.5,687,2018,3,11
330,2018-03-12,9.8,6.5,14.0,3.9,3.9,6.5,746,2018,3,12
330,2018-03-13,4.8,2.4,6.5,3.0,6.4,7.5,339,2018,3,13
330,2018-03-14,7.2,0.7,13.0,0.0,0.0,6.7,1333,2018,3,14
330,2018-03-15,7.2,4.7,10.4,8.4,10.3,10.4,590,2018,3,15
330,2018-03-16,5.0,0.0,7.2,3.9,7.0,8.0,311,2018,3,16
330,2018-03-17,-1.3,-2.1,0.0,0.3,0.7,13.7,573,2018,3,17
330,2018-03-18,-0.5,-2.5,3.0,0.0,0.0,11.8,1212,2018,3,18
330,2018-03-19,0.2,-3.5,4.9,0.0,0.0,10.1,1647,2018,3,19
330,2018-03-20,4.3,0.0,6.6,-0.1,0.0,10.1,1632,2018,3,20
330,2018-03-21,4.5,1.1,7.8,0.0,0.0,4.9,1298,2018,3,21
330,2018-03-22,5.6,4.4,7.0,6.1,6.2,7.0,615,2018,3,22
330,2018-03-23,5.9,4.9,7.2,0.0,0.0,7.8,542,2018,3,23
330,2018-03-24,6.4,3.0,11.6,0.0,0.0,5.3,853,2018,3,24
330,2018-03-25,5.0,1.7,8.2,0.0,0.0,5.8,1174,2018,3,25
330,2018-03-26,5.2,1.8,10.3,0.0,0.0,3.4,1446,2018,3,26
330,2018-03-27,5.5,0.7,8.4,2.8,5.7,5.5,484,2018,3,27
330,2018-03-28,5.2,3.2,7.0,11.0,9.6,5.7,297,2018,3,28
330,2018-03-29,7.0,4.2,10.4,1.4,1.7,5.3,1665,2018,3,29
330,2018-03-30,9.0,6.3,13.7,6.8,3.1,7.0,1055,2018,3,30
330,2018-03-31,7.3,3.8,12.3,-0.1,0.0,3.7,927,2018,3,31
330,2018-04-01,4.9,1.1,7.1,1.6,2.0,4.5,465,2018,4,1
330,2018-04-02,8.3,3.8,13.2,4.2,10.9,7.7,770,2018,4,2
330,2018-04-03,11.6,8.2,17.6,12.4,6.4,7.7,1308,2018,4,3
330,2018-04-04,10.0,7.6,15.4,3.0,2.0,7.8,829,2018,4,4
330,2018-04-05,6.0,2.5,8.9,0.2,0.4,8.3,1526,2018,4,5
330,2018-04-06,10.2,2.2,15.3,0.0,0.0,9.7,1875,2018,4,6
330,2018-04-07,14.7,8.5,21.8,0.0,0.0,6.3,1804,2018,4,7
330,2018-04-08,10.1,7.6,17.9,0.0,0.0,4.3,1393,2018,4,8
330,2018-04-09,8.2,6.8,11.2,0.3,0.7,7.7,1000,2018,4,9
330,2018-04-10,14.0,7.8,20.9,7.6,1.6,5.5,1588,2018,4,10
330,2018-04-11,11.3,8.9,14.3,-0.1,0.0,4.5,823,2018,4,11
330,2018-04-12,10.6,7.4,12.9,0.3,0.8,4.3,613,2018,4,12
330,2018-04-13,9.6,7.1,13.0,0.0,0.0,4.3,950,2018,4,13
330,2018-04-14,10.7,6.9,15.3,1.6,2.0,3.4,1710,2018,4,14
330,2018-04-15,12.6,9.8,17.3,2.7,4.3,3.6,1090,2018,4,15
330,2018-04-16,11.1,7.3,14.6,0.0,0.0,6.0,2182,2018,4,16
330,2018-04-17,14.5,7.3,20.6,0.0,0.0,5.9,2021,2018,4,17
330,2018-04-18,17.6,10.7,24.9,0.0,0.0,4.3,2197,2018,4,18
330,2018-04-19,18.9,12.9,28.7,0.0,0.0,5.3,2202,2018,4,19
330,2018-04-20,15.4,8.4,24.0,0.0,0.0,4.2,2199,2018,4,20
330,2018-04-21,14.0,7.5,19.8,0.0,0.0,5.0,2212,2018,4,21
330,2018-04-22,17.1,11.7,26.6,0.0,0.0,7.2,2036,2018,4,22
330,2018-04-23,11.9,10.1,15.3,0.0,0.0,8.1,1977,2018,4,23
330,2018-04-24,12.0,10.0,14.5,0.2,0.3,8.9,1386,2018,4,24
330,2018-04-25,11.0,8.2,14.4,1.7,1.7,9.0,1857,2018,4,25
330,2018-04-26,10.3,8.0,13.3,0.4,0.7,8.7,2097,2018,4,26
330,2018-04-27,11.3,7.5,15.8,0.6,0.7,5.4,1225,2018,4,27
330,2018-04-28,11.2,7.6,14.2,0.7,0.7,5.9,1075,2018,4,28
330,2018-04-29,9.5,7.5,11.6,15.0,10.8,8.8,464,2018,4,29
330,2018-04-30,8.1,5.8,9.1,36.1,20.9,10.3,255,2018,4,30
330,2018-05-01,8.9,5.9,12.9,8.7,6.0,9.9,2275,2018,5,1
330,2018-05-02,11.6,7.0,17.0,1.0,1.9,8.8,2078,2018,5,2
330,2018-05-03,10.0,4.7,12.7,0.0,0.0,3.8,2600,2018,5,3
330,2018-05-04,10.9,4.0,16.0,0.0,0.0,3.8,2563,2018,5,4
330,2018-05-05,13.4,8.0,17.4,0.0,0.0,5.1,2616,2018,5,5
330,2018-05-06,18.3,9.2,25.8,0.0,0.0,4.1,2663,2018,5,6
330,2018-05-07,19.3,13.4,26.8,0.0,0.0,4.1,2645,2018,5,7
330,2018-05-08,18.9,13.1,27.3,0.0,0.0,3.2,2583,2018,5,8
330,2018-05-09,13.5,11.1,18.3,0.0,0.0,3.5,2359,2018,5,9
330,2018-05-10,11.5,6.2,15.1,0.0,0.0,5.9,1782,2018,5,10
330,2018-05-11,13.6,4.9,20.1,0.0,0.0,4.0,2504,2018,5,11
330,2018-05-12,18.3,12.9,24.8,0.0,0.0,4.6,1837,2018,5,12
330,2018-05-13,12.5,11.0,14.6,0.0,0.0,6.3,1134,2018,5,13
330,2018-05-14,12.2,10.0,15.0,0.0,0.0,8.7,1758,2018,5,14
330,2018-05-15,16.2,11.7,25.5,0.0,0.0,6.5,2660,2018,5,15
330,2018-05-16,12.0,9.9,14.5,0.0,0.0,11.4,1501,2018,5,16
330,2018-05-17,10.5,8.7,13.0,0.0,0.0,10.0,2274,2018,5,17
330,2018-05-18,10.2,8.4,13.0,0.0,0.0,6.6,1223,2018,5,18
330,2018-05-19,10.3,8.8,12.5,0.0,0.0,3.7,732,2018,5,19
330,2018-05-20,12.7,8.8,15.8,0.0,0.0,4.8,2539,2018,5,20
330,2018-05-21,19.2,10.2,27.1,0.3,0.1,4.8,2173,2018,5,21
330,2018-05-22,16.8,13.4,22.7,3.6,2.4,5.0,2246,2018,5,22
330,2018-05-23,16.1,13.0,20.4,0.9,2.0,5.6,1256,2018,5,23
330,2018-05-24,17.8,15.8,20.4,3.1,2.9,4.9,1012,2018,5,24
330,2018-05-25,15.6,12.8,21.5,0.0,0.0,3.6,2000,2018,5,25
330,2018-05-26,22.3,14.1,28.9,0.0,0.0,4.6,2501,2018,5,26
330,2018-05-27,22.1,18.6,28.2,0.2,0.3,6.0,1791,2018,5,27
330,2018-05-28,20.7,15.6,29.7,0.0,0.0,4.4,2498,2018,5,28
330,2018-05-29,17.7,15.6,22.2,29.7,3.3,5.3,2022,2018,5,29
330,2018-05-30,17.1,14.6,23.6,2.1,0.6,4.0,2045,2018,5,30
330,2018-05-31,16.7,14.0,22.3,13.3,2.0,3.5,1670,2018,5,31
330,2018-06-01,14.4,13.1,16.6,6.0,6.5,3.9,878,2018,6,1
330,2018-06-02,15.1,13.8,16.5,1.7,1.7,5.1,600,2018,6,2
330,2018-06-03,15.6,13.0,19.8,0.0,0.0,4.5,2384,2018,6,3
330,2018-06-04,15.2,13.0,17.9,0.0,0.0,6.8,2131,2018,6,4
330,2018-06-05,14.6,12.7,17.0,0.0,0.0,8.3,2217,2018,6,5
330,2018-06-06,15.8,11.5,19.2,0.0,0.0,7.1,2913,2018,6,6
330,2018-06-07,16.3,14.4,22.0,0.0,0.0,4.3,1770,2018,6,7
330,2018-06-08,16.0,14.7,18.6,0.0,0.0,6.2,1183,2018,6,8
330,2018-06-09,16.3,14.6,18.6,0.0,0.0,7.0,2032,2018,6,9
330,2018-06-10,16.1,13.3,18.6,0.0,0.0,8.3,2655,2018,6,10
330,2018-06-11,15.9,11.8,21.5,0.0,0.0,7.8,2691,2018,6,11
330,2018-06-12,14.8,13.1,16.7,0.0,0.0,8.2,1440,2018,6,12
330,2018-06-13,15.0,12.6,17.5,-0.1,0.0,6.3,2553,2018,6,13
330,2018-06-14,16.0,13.6,19.5,1.8,2.3,7.8,1136,2018,6,14
330,2018-06-15,16.7,13.9,21.1,0.0,0.0,3.1,2478,2018,6,15
330,2018-06-16,16.5,14.6,20.0,0.0,0.0,7.0,1917,2018,6,16
330,2018-06-17,16.1,14.8,19.0,0.0,0.0,8.4,1540,2018,6,17
330,2018-06-18,16.4,14.2,18.8,1.7,2.6,8.6,1460,2018,6,18
330,2018-06-19,18.3,16.1,21.9,0.0,0.0,6.2,1823,2018,6,19
330,2018-06-20,17.8,15.4,22.2,0.0,0.0,7.0,2068,2018,6,20
330,2018-06-21,14.0,12.3,15.9,0.0,0.0,11.3,2383,2018,6,21
330,2018-06-22,12.9,11.5,14.9,0.0,0.0,10.7,941,2018,6,22
330,2018-06-23,15.1,11.7,19.9,0.0,0.0,5.4,2717,2018,6,23
330,2018-06-24,15.1,12.2,17.9,0.0,0.0,5.8,2226,2018,6,24
330,2018-06-25,15.1,13.0,18.1,0.0,0.0,5.0,2063,2018,6,25
330,2018-06-26,15.3,10.9,19.3,0.0,0.0,6.9,2924,2018,6,26
330,2018-06-27,16.4,10.8,20.2,0.0,0.0,7.3,2875,2018,6,27
330,2018-06-28,19.0,15.4,22.7,0.0,0.0,7.1,2961,2018,6,28
330,2018-06-29,16.8,13.6,20.7,0.0,0.0,8.6,2987,2018,6,29
330,2018-06-30,21.4,12.9,28.6,0.0,0.0,6.3,2980,2018,6,30
330,2018-07-01,22.4,16.7,28.2,0.0,0.0,8.2,3023,2018,7,1
330,2018-07-02,21.5,15.7,28.8,0.0,0.0,7.6,3063,2018,7,2
330,2018-07-03,18.3,13.0,22.2,0.0,0.0,8.5,3001,2018,7,3
330,2018-07-04,17.2,13.7,20.6,0.0,0.0,6.2,2802,2018,7,4
330,2018-07-05,17.4,14.8,20.3,0.0,0.0,4.0,2952,2018,7,5
330,2018-07-06,18.2,15.2,21.7,0.0,0.0,5.0,2511,2018,7,6
330,2018-07-07,18.7,12.5,22.8,0.0,0.0,4.0,2381,2018,7,7
330,2018-07-08,19.0,15.5,22.6,0.0,0.0,4.1,2850,2018,7,8
330,2018-07-09,17.7,14.8,22.2,0.0,0.0,6.9,1834,2018,7,9
330,2018-07-10,16.1,14.1,18.0,0.0,0.0,11.0,610,2018,7,10
330,2018-07-11,17.9,14.4,21.6,0.0,0.0,6.8,2273,2018,7,11
330,2018-07-12,17.3,15.8,20.6,0.0,0.0,6.9,2178,2018,7,12
330,2018-07-13,17.8,14.3,20.9,0.0,0.0,6.0,2771,2018,7,13
330,2018-07-14,18.1,12.6,21.9,0.0,0.0,4.9,2871,2018,7,14
330,2018-07-15,20.6,14.8,26.7,0.0,0.0,3.8,2832,2018,7,15
330,2018-07-16,23.7,16.3,30.9,0.0,0.0,4.3,2706,2018,7,16
330,2018-07-17,19.9,15.8,22.6,0.0,0.0,6.3,2680,2018,7,17
330,2018-07-18,19.1,15.3,23.1,0.0,0.0,4.3,2551,2018,7,18
330,2018-07-19,18.9,15.4,22.5,0.0,0.0,5.2,2491,2018,7,19
330,2018-07-20,19.1,13.7,23.1,0.0,0.0,4.5,2522,2018,7,20
330,2018-07-21,19.7,15.5,23.4,0.0,0.0,5.8,2658,2018,7,21
330,2018-07-22,20.1,15.8,25.3,0.0,0.0,3.2,2385,2018,7,22
330,2018-07-23,21.8,15.0,26.6,0.0,0.0,2.2,2672,2018,7,23
330,2018-07-24,22.1,16.7,27.4,0.0,0.0,2.8,2530,2018,7,24
330,2018-07-25,22.8,17.3,28.2,0.0,0.0,3.2,2047,2018,7,25
330,2018-07-26,25.7,20.3,31.4,0.1,0.1,3.2,2497,2018,7,26
330,2018-07-27,28.7,20.4,37.9,0.0,0.0,5.1,2045,2018,7,27
330,2018-07-28,20.3,17.8,23.4,1.7,2.1,7.8,2078,2018,7,28
330,2018-07-29,21.5,17.3,25.5,0.3,0.5,7.5,1360,2018,7,29
330,2018-07-30,22.2,17.2,28.8,2.0,0.5,5.2,1336,2018,7,30
330,2018-07-31,19.0,13.7,23.3,0.9,0.3,4.8,2261,2018,7,31
330,2018-08-01,19.1,12.5,23.8,0.0,0.0,2.9,2401,2018,8,1
330,2018-08-02,20.7,14.8,25.2,0.0,0.0,2.7,2565,2018,8,2
330,2018-08-03,21.6,14.4,26.2,0.0,0.0,3.7,2565,2018,8,3
330,2018-08-04,20.9,18.1,24.6,0.0,0.0,6.2,2134,2018,8,4
330,2018-08-05,20.3,16.5,23.9,0.0,0.0,6.0,2555,2018,8,5
330,2018-08-06,22.1,16.3,29.5,0.0,0.0,4.1,2526,2018,8,6
330,2018-08-07,25.5,15.8,34.5,2.6,1.5,3.2,2105,2018,8,7
330,2018-08-08,19.4,16.5,21.7,1.8,2.2,7.2,971,2018,8,8
330,2018-08-09,17.1,13.1,22.2,20.1,7.0,7.5,604,2018,8,9
330,2018-08-10,15.9,12.4,20.9,42.8,8.5,8.9,1513,2018,8,10
330,2018-08-11,16.7,13.1,20.1,-0.1,0.0,6.6,2112,2018,8,11
330,2018-08-12,21.3,16.1,26.9,0.0,0.0,5.8,1559,2018,8,12
330,2018-08-13,19.0,17.1,22.1,4.0,2.2,5.4,1192,2018,8,13
330,2018-08-14,19.3,17.8,21.4,0.0,0.0,7.0,1240,2018,8,14
330,2018-08-15,19.6,18.0,21.8,0.0,0.0,6.8,1050,2018,8,15
330,2018-08-16,18.6,16.7,22.3,-0.1,0.0,6.7,967,2018,8,16
330,2018-08-17,19.0,16.6,22.2,0.0,0.0,4.3,2333,2018,8,17
330,2018-08-18,18.8,15.5,22.1,0.0,0.0,6.8,1141,2018,8,18
330,2018-08-19,19.3,17.3,22.9,0.0,0.0,8.0,985,2018,8,19
330,2018-08-20,19.8,17.1,22.4,0.0,0.0,3.8,1569,2018,8,20
330,2018-08-21,19.5,15.4,24.0,0.0,0.0,3.0,1596,2018,8,21
330,2018-08-22,19.7,17.3,23.0,0.0,0.0,4.8,1461,2018,8,22
330,2018-08-23,18.7,14.7,22.3,4.0,1.9,6.7,779,2018,8,23
330,2018-08-24,15.6,11.0,18.6,23.0,5.1,9.4,1561,2018,8,24
330,2018-08-25,13.8,11.0,16.8,18.1,9.0,7.8,1121,2018,8,25
330,2018-08-26,15.2,10.7,18.9,1.2,2.7,8.5,1169,2018,8,26
330,2018-08-27,17.9,15.3,19.3,1.0,1.2,9.0,919,2018,8,27
330,2018-08-28,17.7,12.0,22.6,0.0,0.0,4.2,1141,2018,8,28
330,2018-08-29,15.5,10.7,20.5,13.3,4.3,5.4,407,2018,8,29
330,2018-08-30,16.1,10.4,19.4,0.0,0.0,6.3,1779,2018,8,30
330,2018-08-31,14.5,9.2,19.7,0.0,0.0,2.7,1871,2018,8,31
330,2018-09-01,14.8,7.8,20.2,0.0,0.0,3.2,1944,2018,9,1
330,2018-09-02,17.0,10.2,23.6,0.0,0.0,4.8,1822,2018,9,2
330,2018-09-03,17.9,13.5,20.3,0.2,0.5,7.3,574,2018,9,3
330,2018-09-04,19.1,18.2,20.8,0.2,1.1,7.1,638,2018,9,4
330,2018-09-05,18.8,17.4,22.3,1.3,0.8,5.8,981,2018,9,5
330,2018-09-06,17.1,14.6,18.6,11.2,2.2,6.1,781,2018,9,6
330,2018-09-07,15.7,13.6,17.3,3.0,2.0,9.7,1675,2018,9,7
330,2018-09-08,16.2,14.8,18.4,0.0,0.0,6.8,943,2018,9,8
330,2018-09-09,18.7,15.6,23.3,0.0,0.0,6.2,1205,2018,9,9
330,2018-09-10,18.1,16.9,20.6,0.0,0.0,7.6,1059,2018,9,10
330,2018-09-11,18.6,16.4,20.9,0.0,0.0,10.2,1029,2018,9,11
330,2018-09-12,15.4,12.0,18.5,1.4,3.2,5.8,537,2018,9,12
330,2018-09-13,13.6,8.7,18.5,0.0,0.0,2.3,1779,2018,9,13
330,2018-09-14,15.6,8.6,19.6,0.0,0.0,7.0,1230,2018,9,14
330,2018-09-15,16.5,13.2,19.7,0.0,0.0,6.4,1520,2018,9,15
330,2018-09-16,17.2,12.9,22.1,0.0,0.0,5.7,1231,2018,9,16
330,2018-09-17,18.4,14.0,24.0,0.0,0.0,5.2,1508,2018,9,17
330,2018-09-18,19.2,17.4,22.8,0.0,0.0,9.7,1453,2018,9,18
330,2018-09-19,19.1,15.5,23.0,0.0,0.0,8.1,1389,2018,9,19
330,2018-09-20,19.6,17.3,22.8,0.0,0.0,7.8,1177,2018,9,20
330,2018-09-21,15.6,11.5,20.2,5.0,2.3,14.8,1108,2018,9,21
330,2018-09-22,13.0,10.8,16.1,5.2,6.9,8.0,441,2018,9,22
330,2018-09-23,10.9,9.7,12.9,18.0,8.5,7.9,205,2018,9,23
330,2018-09-24,13.2,9.4,15.6,1.8,1.0,9.3,1298,2018,9,24
330,2018-09-25,11.5,7.5,15.9,0.1,0.3,2.8,1057,2018,9,25
330,2018-09-26,14.4,9.7,17.8,0.0,0.0,6.0,1434,2018,9,26
330,2018-09-27,16.0,13.2,20.3,0.0,0.0,4.5,1503,2018,9,27
330,2018-09-28,13.0,5.6,16.6,0.0,0.0,8.7,862,2018,9,28
330,2018-09-29,10.2,4.9,16.2,0.0,0.0,2.5,1299,2018,9,29
330,2018-09-30,12.4,5.8,16.9,0.7,0.4,5.8,1123,2018,9,30
330,2018-10-01,11.4,9.9,13.2,6.3,3.4,11.4,1006,2018,10,1
330,2018-10-02,14.0,9.8,17.0,2.5,3.9,10.1,730,2018,10,2
330,2018-10-03,14.3,12.8,16.2,-0.1,0.0,7.2,1092,2018,10,3
330,2018-10-04,15.3,12.8,18.1,0.0,0.0,5.3,829,2018,10,4
330,2018-10-05,14.6,10.0,20.7,0.0,0.0,4.0,1239,2018,10,5
330,2018-10-06,14.5,10.9,19.5,1.5,2.1,6.2,1073,2018,10,6
330,2018-10-07,11.3,6.6,15.4,0.1,0.4,6.6,1129,2018,10,7
330,2018-10-08,12.7,7.2,16.5,0.0,0.0,5.5,970,2018,10,8
330,2018-10-09,14.1,11.1,18.6,0.0,0.0,4.7,1175,2018,10,9
330,2018-10-10,16.2,9.3,22.8,0.0,0.0,5.6,1155,2018,10,10
330,2018-10-11,18.7,14.6,23.6,2.2,1.0,7.8,908,2018,10,11
330,2018-10-12,18.3,14.1,21.9,0.0,0.0,8.6,966,2018,10,12
330,2018-10-13,20.6,16.9,25.4,0.0,0.0,7.5,1007,2018,10,13
330,2018-10-14,18.4,13.8,23.3,0.0,0.0,5.6,958,2018,10,14
330,2018-10-15,17.3,12.5,22.5,0.0,0.0,4.1,805,2018,10,15
330,2018-10-16,17.1,12.1,23.5,0.0,0.0,3.4,993,2018,10,16
330,2018-10-17,15.3,13.7,18.5,0.0,0.0,3.6,807,2018,10,17
330,2018-10-18,13.6,10.2,16.6,0.2,0.8,6.8,959,2018,10,18
330,2018-10-19,10.7,6.1,15.8,0.0,0.0,3.9,910,2018,10,19
330,2018-10-20,11.1,5.0,16.3,0.0,0.0,3.0,635,2018,10,20
330,2018-10-21,13.8,10.9,16.5,0.0,0.0,5.3,574,2018,10,21
330,2018-10-22,13.0,11.0,15.2,0.0,0.0,8.8,780,2018,10,22
330,2018-10-23,13.8,11.9,15.4,0.0,0.0,12.3,536,2018,10,23
330,2018-10-24,14.5,13.4,15.7,0.1,0.4,9.4,373,2018,10,24
330,2018-10-25,12.7,11.6,13.4,-0.1,0.0,6.3,161,2018,10,25
330,2018-10-26,10.8,7.4,12.8,4.3,3.5,10.8,285,2018,10,26
330,2018-10-27,7.6,5.3,11.2,8.0,3.6,6.0,366,2018,10,27
330,2018-10-28,5.2,2.6,8.7,0.0,0.0,8.1,879,2018,10,28
330,2018-10-29,4.7,1.9,6.9,0.0,0.0,8.2,358,2018,10,29
330,2018-10-30,6.1,3.1,10.3,28.8,18.8,9.9,89,2018,10,30
330,2018-10-31,9.1,5.9,11.9,0.4,1.1,7.3,622,2018,10,31
330,2018-11-01,10.9,9.2,13.3,0.9,1.3,8.3,377,2018,11,1
330,2018-11-02,9.2,6.5,11.6,1.5,1.7,7.3,704,2018,11,2
330,2018-11-03,7.2,4.3,11.1,0.0,0.0,5.8,613,2018,11,3
330,2018-11-04,7.8,4.7,12.3,0.0,0.0,4.9,802,2018,11,4
330,2018-11-05,8.9,6.0,13.3,0.0,0.0,4.7,577,2018,11,5
330,2018-11-06,14.0,8.5,19.7,0.0,0.0,6.3,537,2018,11,6
330,2018-11-07,11.3,10.0,13.1,0.2,0.9,10.0,200,2018,11,7
330,2018-11-08,9.9,6.2,13.3,0.0,0.0,6.0,665,2018,11,8
330,2018-11-09,9.5,6.3,11.7,0.0,0.0,6.9,392,2018,11,9
330,2018-11-10,11.2,9.8,12.9,3.8,5.5,9.3,203,2018,11,10
330,2018-11-11,11.4,9.6,13.9,1.9,1.0,8.4,329,2018,11,11
330,2018-11-12,10.4,9.5,11.7,1.0,5.8,6.2,222,2018,11,12
330,2018-11-13,10.5,9.4,12.8,0.3,0.4,8.3,563,2018,11,13
330,2018-11-14,9.6,6.1,13.2,0.0,0.0,6.4,525,2018,11,14
330,2018-11-15,9.0,5.2,13.7,0.0,0.0,5.0,547,2018,11,15
330,2018-11-16,4.0,1.6,5.6,0.0,0.0,3.8,185,2018,11,16
330,2018-11-17,5.1,2.4,9.0,0.0,0.0,6.0,564,2018,11,17
330,2018-11-18,3.8,0.5,8.3,0.0,0.0,7.0,564,2018,11,18
330,2018-11-19,5.1,2.9,7.8,0.0,0.0,10.5,316,2018,11,19
330,2018-11-20,3.6,2.5,4.4,0.1,0.2,9.8,152,2018,11,20
330,2018-11-21,3.7,1.5,5.8,0.0,0.0,5.1,360,2018,11,21
330,2018-11-22,3.6,1.7,4.8,0.0,0.0,4.3,146,2018,11,22
