STN,YYYYMMDD,TG,TN,TX,RH,DR,FG,Q,year,month,day
260,2018-02-22,0.2,-3.0,5.0,0.0,0.0,4.0,989,2018,2,22
260,2018-02-23,-0.5,-3.8,3.5,0.0,0.0,4.9,1068,2018,2,23
260,2018-02-24,-0.4,-3.4,3.3,0.0,0.0,6.6,1013,2018,2,24
260,2018-02-25,-2.2,-4.9,1.1,0.0,0.0,5.7,1140,2018,2,25
260,2018-02-26,-3.3,-5.9,0.0,-0.1,0.0,4.6,866,2018,2,26
260,2018-02-27,-3.6,-6.4,0.2,-0.1,0.0,3.4,1028,2018,2,27
260,2018-02-28,-6.6,-8.5,-4.6,-0.1,0.0,6.5,851,2018,2,28
260,2018-03-01,-4.7,-8.3,-0.7,0.0,0.0,9.4,838,2018,3,1
260,2018-03-02,-3.7,-7.2,-0.5,-0.1,0.0,8.3,851,2018,3,2
260,2018-03-03,-1.7,-4.5,1.2,-0.1,0.0,4.9,536,2018,3,3
260,2018-03-04,5.0,-2.2,11.3,1.9,2.2,4.4,893,2018,3,4
260,2018-03-05,6.6,3.2,12.0,0.0,0.0,3.7,1125,2018,3,5
260,2018-03-06,5.6,1.0,10.1,0.0,0.0,2.4,708,2018,3,6
260,2018-03-07,5.9,0.8,9.5,3.5,4.0,2.8,725,2018,3,7
260,2018-03-08,4.8,1.2,8.3,4.7,3.2,5.4,426,2018,3,8
260,2018-03-09,6.5,2.9,9.7,2.9,5.1,3.3,973,2018,3,9
260,2018-03-10,11.4,7.1,15.1,4.3,6.6,3.5,690,2018,3,10
260,2018-03-11,10.2,7.1,13.9,1.2,1.0,2.9,572,2018,3,11
260,2018-03-12,10.3,7.4,14.3,1.2,1.8,3.0,720,2018,3,12
260,2018-03-13,5.6,3.7,8.9,7.1,7.6,3.4,205,2018,3,13
260,2018-03-14,5.8,-0.4,11.1,-0.1,0.0,3.8,1369,2018,3,14
260,2018-03-15,7.3,3.6,10.7,1.0,3.1,6.0,761,2018,3,15
260,2018-03-16,3.8,0.0,6.2,0.4,0.6,5.8,199,2018,3,16
260,2018-03-17,-1.4,-2.6,0.0,-0.1,0.0,9.3,621,2018,3,17
260,2018-03-18,-1.0,-3.0,1.2,0.0,0.0,8.0,1075,2018,3,18
260,2018-03-19,-0.2,-3.9,4.7,-0.1,0.0,5.3,1662,2018,3,19
260,2018-03-20,3.8,-1.3,7.9,-0.1,0.0,4.4,1663,2018,3,20
260,2018-03-21,3.6,-3.6,8.0,-0.1,0.0,2.8,1126,2018,3,21
260,2018-03-22,6.4,4.1,9.9,3.3,4.4,3.5,620,2018,3,22
260,2018-03-23,6.2,5.2,7.3,-0.1,0.0,4.1,573,2018,3,23
260,2018-03-24,6.5,0.0,12.5,0.0,0.0,2.5,1132,2018,3,24
260,2018-03-25,5.4,-1.8,12.3,0.0,0.0,2.2,1362,2018,3,25
260,2018-03-26,4.7,0.0,11.2,1.5,1.3,1.6,994,2018,3,26
260,2018-03-27,5.6,0.7,9.8,1.7,3.6,3.3,669,2018,3,27
260,2018-03-28,5.9,2.8,7.8,12.4,10.8,2.8,318,2018,3,28
260,2018-03-29,6.5,3.6,10.7,0.2,1.1,3.2,1231,2018,3,29
260,2018-03-30,9.0,5.2,13.5,2.4,4.6,4.4,1336,2018,3,30
260,2018-03-31,7.2,2.5,12.4,10.0,4.7,2.0,1050,2018,3,31
260,2018-04-01,4.8,0.6,7.7,0.7,1.6,2.0,413,2018,4,1
260,2018-04-02,7.7,0.4,12.1,1.1,5.6,3.8,747,2018,4,2
260,2018-04-03,12.7,9.1,17.0,2.5,1.8,5.0,1218,2018,4,3
260,2018-04-04,10.3,7.8,14.7,4.9,1.2,3.7,717,2018,4,4
260,2018-04-05,5.9,0.1,9.9,2.4,1.5,4.6,1014,2018,4,5
260,2018-04-06,8.8,0.0,14.7,0.0,0.0,5.5,1955,2018,4,6
260,2018-04-07,13.9,8.6,21.6,0.0,0.0,3.9,1765,2018,4,7
260,2018-04-08,15.2,7.7,23.4,0.0,0.0,2.0,1723,2018,4,8
260,2018-04-09,12.6,9.2,17.5,-0.1,0.0,3.2,975,2018,4,9
260,2018-04-10,15.5,9.5,20.0,-0.1,0.0,3.0,1241,2018,4,10
260,2018-04-11,12.7,8.5,17.5,2.1,0.7,2.3,1028,2018,4,11
260,2018-04-12,10.4,6.5,14.6,0.2,0.7,2.9,696,2018,4,12
260,2018-04-13,10.0,3.8,14.4,0.0,0.0,2.1,931,2018,4,13
260,2018-04-14,11.5,6.9,16.1,1.0,1.6,2.0,1214,2018,4,14
260,2018-04-15,12.7,9.4,17.2,6.6,5.1,2.0,864,2018,4,15
260,2018-04-16,11.4,5.1,16.1,0.1,0.2,2.8,1918,2018,4,16
260,2018-04-17,12.8,4.7,20.3,0.0,0.0,3.0,2021,2018,4,17
260,2018-04-18,16.3,6.9,23.5,0.0,0.0,2.4,2176,2018,4,18
260,2018-04-19,19.2,9.4,27.4,0.0,0.0,3.3,2219,2018,4,19
260,2018-04-20,18.3,10.0,26.5,0.0,0.0,2.3,2181,2018,4,20
260,2018-04-21,15.5,7.9,22.1,0.0,0.0,2.3,2241,2018,4,21
260,2018-04-22,17.9,9.9,26.6,-0.1,0.0,3.2,1953,2018,4,22
260,2018-04-23,13.1,9.7,16.6,0.0,0.0,3.8,1755,2018,4,23
260,2018-04-24,12.9,9.5,15.5,0.1,0.3,4.7,746,2018,4,24
260,2018-04-25,11.5,8.5,14.5,5.2,2.0,5.0,1313,2018,4,25
260,2018-04-26,10.3,7.7,13.7,5.1,1.0,4.7,1829,2018,4,26
260,2018-04-27,10.3,4.0,15.1,0.1,0.2,2.9,1229,2018,4,27
260,2018-04-28,11.7,4.9,14.5,0.5,0.2,3.1,859,2018,4,28
260,2018-04-29,9.2,3.2,12.2,19.6,7.0,3.2,478,2018,4,29
260,2018-04-30,9.5,5.8,13.2,27.2,13.1,4.2,551,2018,4,30
260,2018-05-01,7.9,2.6,12.8,9.2,8.3,4.8,1861,2018,5,1
260,2018-05-02,10.9,1.8,16.9,0.2,1.4,4.6,2457,2018,5,2
260,2018-05-03,10.4,4.1,15.6,0.0,0.0,2.4,2578,2018,5,3
260,2018-05-04,11.9,2.3,18.5,0.0,0.0,2.3,2586,2018,5,4
260,2018-05-05,14.7,5.8,22.0,0.0,0.0,3.0,2620,2018,5,5
260,2018-05-06,17.2,6.2,25.8,0.0,0.0,2.5,2679,2018,5,6
260,2018-05-07,18.0,8.5,25.3,0.0,0.0,2.5,2668,2018,5,7
260,2018-05-08,19.1,9.7,26.6,0.0,0.0,2.4,2640,2018,5,8
260,2018-05-09,17.9,10.0,25.4,0.0,0.0,2.2,2497,2018,5,9
260,2018-05-10,12.1,5.3,16.7,1.7,2.1,3.0,1525,2018,5,10
260,2018-05-11,12.3,2.5,18.7,0.0,0.0,2.1,2461,2018,5,11
260,2018-05-12,17.0,7.2,23.3,0.0,0.0,2.8,2003,2018,5,12
260,2018-05-13,13.1,11.2,16.3,2.4,4.6,2.8,689,2018,5,13
260,2018-05-14,18.7,11.2,25.8,0.0,0.0,3.6,2303,2018,5,14
260,2018-05-15,19.2,12.6,24.6,0.0,0.0,3.5,2627,2018,5,15
260,2018-05-16,15.3,11.0,20.7,0.1,0.3,4.6,1850,2018,5,16
260,2018-05-17,11.4,8.5,15.3,0.0,0.0,4.4,2617,2018,5,17
260,2018-05-18,10.9,8.1,14.6,0.0,0.0,3.3,1808,2018,5,18
260,2018-05-19,11.0,6.1,14.1,0.0,0.0,1.8,1048,2018,5,19
260,2018-05-20,15.4,4.7,24.2,0.0,0.0,2.0,2683,2018,5,20
260,2018-05-21,19.2,9.1,25.7,0.0,0.0,3.5,2324,2018,5,21
260,2018-05-22,18.3,14.4,24.3,0.8,0.6,2.3,1609,2018,5,22
260,2018-05-23,18.8,14.3,25.2,1.5,0.9,2.9,1325,2018,5,23
260,2018-05-24,18.3,13.3,22.6,0.6,0.7,3.1,1033,2018,5,24
260,2018-05-25,20.6,15.9,26.1,0.0,0.0,2.6,2380,2018,5,25
260,2018-05-26,23.0,14.7,29.0,0.0,0.0,3.1,2574,2018,5,26
260,2018-05-27,20.3,15.3,26.2,1.9,1.9,3.0,1224,2018,5,27
260,2018-05-28,22.5,13.1,29.7,0.5,0.3,2.5,2465,2018,5,28
260,2018-05-29,22.1,18.0,30.7,14.8,3.2,2.6,1939,2018,5,29
260,2018-05-30,21.5,16.8,26.5,0.1,0.2,2.0,2212,2018,5,30
260,2018-05-31,20.2,16.5,24.0,3.7,0.9,2.2,1774,2018,5,31
260,2018-06-01,17.6,14.4,23.4,4.7,1.5,2.5,1160,2018,6,1
260,2018-06-02,17.0,14.8,20.3,1.2,1.2,2.7,767,2018,6,2
260,2018-06-03,19.3,15.5,23.5,-0.1,0.0,2.3,1568,2018,6,3
260,2018-06-04,18.2,15.8,23.2,0.0,0.0,2.9,1718,2018,6,4
260,2018-06-05,16.7,13.4,20.8,0.0,0.0,2.9,2081,2018,6,5
260,2018-06-06,19.8,11.5,27.6,0.0,0.0,2.3,2681,2018,6,6
260,2018-06-07,22.4,12.8,28.6,0.0,0.0,2.0,2821,2018,6,7
260,2018-06-08,18.5,17.4,19.9,5.0,3.6,2.3,536,2018,6,8
260,2018-06-09,19.8,16.2,24.5,0.0,0.0,3.0,2370,2018,6,9
260,2018-06-10,18.2,12.9,22.8,0.0,0.0,3.3,2465,2018,6,10
260,2018-06-11,16.9,10.1,22.4,0.0,0.0,3.8,2624,2018,6,11
260,2018-06-12,14.8,13.1,16.7,-0.1,0.0,3.2,979,2018,6,12
260,2018-06-13,14.7,9.6,19.4,0.0,0.0,3.0,1750,2018,6,13
260,2018-06-14,15.7,9.0,19.8,0.9,1.2,3.5,1146,2018,6,14
260,2018-06-15,18.8,14.8,24.2,0.0,0.0,2.0,2425,2018,6,15
260,2018-06-16,17.5,14.7,21.3,0.0,0.0,3.0,1713,2018,6,16
260,2018-06-17,15.6,14.2,18.2,-0.1,0.0,3.8,932,2018,6,17
260,2018-06-18,16.7,14.7,19.2,-0.1,0.0,4.3,761,2018,6,18
260,2018-06-19,17.7,13.8,20.4,-0.1,0.0,2.6,700,2018,6,19
260,2018-06-20,19.1,13.9,25.2,0.0,0.0,3.4,1897,2018,6,20
260,2018-06-21,14.4,11.6,17.7,-0.1,0.0,5.0,1921,2018,6,21
260,2018-06-22,13.3,9.1,16.8,-0.1,0.0,4.4,1312,2018,6,22
260,2018-06-23,15.1,8.9,20.0,-0.1,0.0,2.5,1630,2018,6,23
260,2018-06-24,14.7,10.7,17.7,-0.1,0.0,2.9,1349,2018,6,24
260,2018-06-25,16.5,10.5,21.4,-0.1,0.0,2.9,2364,2018,6,25
260,2018-06-26,16.0,8.9,21.5,0.0,0.0,2.9,2922,2018,6,26
260,2018-06-27,17.9,9.9,24.5,0.0,0.0,3.4,2690,2018,6,27
260,2018-06-28,21.2,14.5,27.0,0.0,0.0,3.6,2668,2018,6,28
260,2018-06-29,19.5,13.7,26.1,0.0,0.0,3.8,2953,2018,6,29
260,2018-06-30,21.3,12.6,27.9,0.0,0.0,4.1,3005,2018,6,30
260,2018-07-01,21.3,15.6,26.5,0.0,0.0,5.8,3056,2018,7,1
260,2018-07-02,20.6,12.9,26.9,0.0,0.0,4.6,3035,2018,7,2
260,2018-07-03,19.6,12.5,26.0,0.0,0.0,3.7,2961,2018,7,3
260,2018-07-04,19.2,13.2,25.2,-0.1,0.0,2.8,2614,2018,7,4
260,2018-07-05,18.9,13.6,24.3,0.0,0.0,2.5,2772,2018,7,5
260,2018-07-06,19.5,13.0,25.2,0.0,0.0,2.5,2082,2018,7,6
260,2018-07-07,18.3,10.0,24.9,0.0,0.0,2.2,2505,2018,7,7
260,2018-07-08,18.6,10.0,24.4,0.0,0.0,2.8,2874,2018,7,8
260,2018-07-09,17.5,11.5,22.7,-0.1,0.0,2.9,1315,2018,7,9
260,2018-07-10,16.1,11.4,21.7,0.1,0.4,3.8,1161,2018,7,10
260,2018-07-11,17.8,9.3,22.7,0.0,0.0,3.1,1750,2018,7,11
260,2018-07-12,19.0,13.6,24.6,0.0,0.0,3.3,2635,2018,7,12
260,2018-07-13,18.5,12.5,24.3,0.0,0.0,2.5,2591,2018,7,13
260,2018-07-14,18.8,10.8,24.9,0.0,0.0,2.6,2880,2018,7,14
260,2018-07-15,20.8,10.6,28.7,0.0,0.0,2.0,2749,2018,7,15
260,2018-07-16,22.6,11.4,29.7,-0.1,0.0,2.0,2667,2018,7,16
260,2018-07-17,20.0,12.0,26.0,-0.1,0.0,2.9,2565,2018,7,17
260,2018-07-18,19.1,10.4,25.3,0.0,0.0,2.0,2099,2018,7,18
260,2018-07-19,19.6,11.8,25.9,0.0,0.0,2.4,2123,2018,7,19
260,2018-07-20,19.1,10.5,25.2,0.0,0.0,2.4,2554,2018,7,20
260,2018-07-21,21.1,14.7,26.8,0.0,0.0,2.4,2625,2018,7,21
260,2018-07-22,20.6,14.0,27.2,0.0,0.0,2.3,2310,2018,7,22
260,2018-07-23,22.5,13.1,29.7,0.0,0.0,1.5,2646,2018,7,23
260,2018-07-24,24.6,15.9,31.9,0.0,0.0,1.9,2183,2018,7,24
260,2018-07-25,24.4,18.3,30.2,-0.1,0.0,2.5,1623,2018,7,25
260,2018-07-26,27.7,19.2,35.7,-0.1,0.0,2.4,2497,2018,7,26
260,2018-07-27,29.7,22.4,35.4,0.0,0.0,4.0,2569,2018,7,27
260,2018-07-28,20.3,13.4,24.2,5.2,1.7,3.5,1570,2018,7,28
260,2018-07-29,21.3,13.5,26.7,-0.1,0.0,3.5,1607,2018,7,29
260,2018-07-30,24.0,16.8,30.6,0.0,0.0,3.0,2261,2018,7,30
260,2018-07-31,20.6,13.0,26.6,0.0,0.0,3.0,2124,2018,7,31
260,2018-08-01,20.4,11.1,27.6,0.0,0.0,1.8,2305,2018,8,1
260,2018-08-02,22.6,14.5,29.7,0.0,0.0,2.2,2501,2018,8,2
260,2018-08-03,23.9,14.3,30.7,0.0,0.0,2.3,2528,2018,8,3
260,2018-08-04,22.4,16.2,28.3,0.0,0.0,2.8,2110,2018,8,4
260,2018-08-05,20.5,14.4,25.5,0.0,0.0,2.5,2332,2018,8,5
260,2018-08-06,23.1,12.6,31.3,0.0,0.0,1.9,2531,2018,8,6
260,2018-08-07,25.9,14.6,33.9,1.3,0.8,1.8,2343,2018,8,7
260,2018-08-08,19.6,12.0,23.2,3.2,1.9,3.9,1276,2018,8,8
260,2018-08-09,17.2,10.9,23.0,8.5,3.8,3.4,796,2018,8,9
260,2018-08-10,16.5,12.6,21.1,6.6,4.5,4.9,1766,2018,8,10
260,2018-08-11,15.6,11.0,20.9,0.1,0.6,3.1,2085,2018,8,11
260,2018-08-12,19.8,11.2,27.1,-0.1,0.0,2.5,1522,2018,8,12
260,2018-08-13,18.7,16.2,22.6,10.6,2.5,2.5,918,2018,8,13
260,2018-08-14,18.8,15.7,22.4,0.6,0.6,3.1,1508,2018,8,14
260,2018-08-15,19.7,16.4,22.6,0.0,0.0,3.3,1030,2018,8,15
260,2018-08-16,18.4,14.9,23.6,1.3,0.8,3.4,1445,2018,8,16
260,2018-08-17,17.4,11.0,23.2,4.6,2.2,1.8,1925,2018,8,17
260,2018-08-18,17.8,10.9,21.7,0.0,0.0,2.9,1159,2018,8,18
260,2018-08-19,19.4,17.0,22.7,0.0,0.0,4.0,953,2018,8,19
260,2018-08-20,19.6,14.5,23.1,0.0,0.0,2.2,985,2018,8,20
260,2018-08-21,20.0,14.2,25.8,0.0,0.0,1.3,1570,2018,8,21
260,2018-08-22,19.5,13.6,25.3,0.0,0.0,1.9,1897,2018,8,22
260,2018-08-23,18.3,12.9,22.2,2.2,0.9,3.3,817,2018,8,23
260,2018-08-24,15.5,10.8,19.8,5.6,2.0,3.7,1653,2018,8,24
260,2018-08-25,12.7,9.1,16.8,16.6,6.4,2.7,1383,2018,8,25
260,2018-08-26,14.5,7.0,19.6,1.3,2.2,4.1,1574,2018,8,26
260,2018-08-27,17.1,13.3,19.3,0.2,0.9,4.0,748,2018,8,27
260,2018-08-28,16.7,10.1,21.3,0.0,0.0,1.9,1178,2018,8,28
260,2018-08-29,14.7,8.3,19.7,6.6,3.7,1.9,742,2018,8,29
260,2018-08-30,15.0,8.0,19.9,0.0,0.0,2.5,1795,2018,8,30
260,2018-08-31,12.4,6.9,18.0,0.0,0.0,1.0,943,2018,8,31
260,2018-09-01,13.5,5.2,20.8,0.0,0.0,1.5,1740,2018,9,1
260,2018-09-02,15.9,7.1,22.5,0.0,0.0,2.5,1731,2018,9,2
260,2018-09-03,18.6,14.5,22.2,-0.1,0.0,2.4,783,2018,9,3
260,2018-09-04,20.6,18.3,25.3,-0.1,0.0,1.7,1286,2018,9,4
260,2018-09-05,19.0,17.0,22.8,4.4,1.7,2.7,929,2018,9,5
260,2018-09-06,16.6,13.1,19.0,5.7,3.6,1.6,469,2018,9,6
260,2018-09-07,14.6,12.2,17.4,5.4,3.6,3.7,1532,2018,9,7
260,2018-09-08,14.8,11.5,18.4,-0.1,0.0,3.3,1112,2018,9,8
260,2018-09-09,18.3,13.3,23.6,-0.1,0.0,3.1,1413,2018,9,9
260,2018-09-10,17.4,14.9,20.1,0.0,0.0,3.2,879,2018,9,10
260,2018-09-11,18.8,14.9,22.6,0.0,0.0,4.8,969,2018,9,11
260,2018-09-12,15.3,11.9,18.4,1.1,0.9,2.4,444,2018,9,12
260,2018-09-13,13.0,7.0,19.5,0.0,0.0,1.3,1769,2018,9,13
260,2018-09-14,13.5,4.8,19.9,0.0,0.0,3.0,1430,2018,9,14
260,2018-09-15,14.7,8.8,20.3,0.2,0.4,2.5,1107,2018,9,15
260,2018-09-16,14.6,7.8,22.4,0.0,0.0,2.4,1156,2018,9,16
260,2018-09-17,15.3,7.6,24.2,0.0,0.0,2.3,1548,2018,9,17
260,2018-09-18,18.9,9.3,24.6,0.0,0.0,4.4,1601,2018,9,18
260,2018-09-19,19.1,13.8,23.6,0.0,0.0,4.5,1315,2018,9,19
260,2018-09-20,19.7,16.4,23.6,0.0,0.0,4.2,1216,2018,9,20
260,2018-09-21,15.4,9.5,20.0,8.3,2.4,6.1,986,2018,9,21
260,2018-09-22,12.1,10.5,15.8,6.2,6.8,3.5,593,2018,9,22
260,2018-09-23,9.5,5.8,10.9,9.7,8.7,2.0,262,2018,9,23
260,2018-09-24,9.9,4.9,15.4,0.5,0.3,2.5,1330,2018,9,24
260,2018-09-25,9.4,2.5,16.4,0.0,0.0,1.5,1517,2018,9,25
260,2018-09-26,11.9,3.9,19.0,0.0,0.0,2.8,1428,2018,9,26
260,2018-09-27,13.2,6.7,21.5,0.0,0.0,2.1,1474,2018,9,27
260,2018-09-28,11.4,2.7,16.3,0.0,0.0,3.1,1160,2018,9,28
260,2018-09-29,7.5,1.0,15.5,0.0,0.0,0.9,1352,2018,9,29
260,2018-09-30,9.9,-0.1,17.5,-0.1,0.0,1.8,1187,2018,9,30
260,2018-10-01,9.5,6.2,13.3,3.5,3.1,2.9,1016,2018,10,1
260,2018-10-02,11.7,7.8,16.5,3.9,4.2,3.7,578,2018,10,2
260,2018-10-03,12.6,8.4,16.4,-0.1,0.0,2.6,1076,2018,10,3
260,2018-10-04,14.7,11.6,18.0,0.0,0.0,3.3,571,2018,10,4
260,2018-10-05,12.8,7.3,21.2,0.0,0.0,1.9,1254,2018,10,5
260,2018-10-06,13.9,6.3,21.0,-0.1,0.0,2.6,1148,2018,10,6
260,2018-10-07,10.1,3.6,15.3,0.0,0.0,2.6,1110,2018,10,7
260,2018-10-08,9.5,2.9,16.9,0.0,0.0,2.0,980,2018,10,8
260,2018-10-09,10.9,5.8,19.1,0.0,0.0,2.0,1159,2018,10,9
260,2018-10-10,15.1,5.0,23.5,0.0,0.0,3.0,1172,2018,10,10
260,2018-10-11,17.6,13.0,22.9,-0.1,0.0,3.5,885,2018,10,11
260,2018-10-12,18.7,14.7,22.8,0.1,0.5,4.0,1023,2018,10,12
260,2018-10-13,20.0,15.4,26.3,0.0,0.0,3.3,1034,2018,10,13
260,2018-10-14,17.4,12.6,24.2,0.0,0.0,3.4,970,2018,10,14
260,2018-10-15,16.1,10.7,22.9,0.0,0.0,2.1,842,2018,10,15
260,2018-10-16,15.3,8.8,24.3,0.0,0.0,1.6,942,2018,10,16
260,2018-10-17,13.2,8.2,20.2,0.0,0.0,1.4,763,2018,10,17
260,2018-10-18,12.2,7.3,16.3,-0.1,0.0,2.6,867,2018,10,18
260,2018-10-19,9.2,2.7,15.8,0.0,0.0,1.9,977,2018,10,19
260,2018-10-20,8.6,1.5,15.6,0.0,0.0,1.0,652,2018,10,20
260,2018-10-21,12.2,6.1,16.5,0.0,0.0,1.9,635,2018,10,21
260,2018-10-22,10.8,3.1,15.0,0.2,0.2,2.9,738,2018,10,22
260,2018-10-23,12.8,7.9,14.7,-0.1,0.0,4.6,234,2018,10,23
260,2018-10-24,14.0,12.2,16.3,0.5,1.0,3.7,452,2018,10,24
260,2018-10-25,12.1,10.9,13.6,0.3,0.5,2.8,220,2018,10,25
260,2018-10-26,9.5,6.0,11.8,7.3,3.6,3.9,194,2018,10,26
260,2018-10-27,7.1,3.6,11.3,1.1,1.9,2.5,786,2018,10,27
260,2018-10-28,4.0,0.7,7.8,0.0,0.0,4.0,863,2018,10,28
260,2018-10-29,4.4,2.0,6.1,-0.1,0.0,4.3,169,2018,10,29
260,2018-10-30,5.7,3.7,9.4,19.2,11.8,4.5,117,2018,10,30
260,2018-10-31,8.5,4.6,11.4,0.5,1.2,3.7,682,2018,10,31
260,2018-11-01,10.4,8.5,13.2,3.8,6.4,3.4,298,2018,11,1
260,2018-11-02,7.8,2.3,11.8,1.9,2.8,2.7,697,2018,11,2
260,2018-11-03,4.3,-0.1,10.1,0.0,0.0,2.0,588,2018,11,3
260,2018-11-04,5.9,0.6,11.9,0.0,0.0,2.6,602,2018,11,4
260,2018-11-05,7.7,5.1,11.2,0.0,0.0,2.7,415,2018,11,5
260,2018-11-06,12.4,6.8,19.0,0.0,0.0,3.1,627,2018,11,6
260,2018-11-07,11.1,8.7,13.9,1.1,1.5,4.4,321,2018,11,7
260,2018-11-08,9.2,4.0,13.7,-0.1,0.0,3.1,654,2018,11,8
260,2018-11-09,9.0,5.8,11.2,-0.1,0.0,3.2,400,2018,11,9
260,2018-11-10,11.6,9.3,13.4,4.2,5.5,4.8,178,2018,11,10
260,2018-11-11,11.4,8.2,13.4,6.8,3.8,4.2,209,2018,11,11
260,2018-11-12,10.0,8.5,11.7,5.3,7.4,2.5,176,2018,11,12
260,2018-11-13,10.2,8.1,13.2,0.1,0.4,4.6,501,2018,11,13
260,2018-11-14,8.0,3.8,13.2,0.0,0.0,2.7,537,2018,11,14
260,2018-11-15,6.9,3.1,12.8,0.0,0.0,2.8,538,2018,11,15
260,2018-11-16,3.4,0.6,7.7,0.0,0.0,2.3,216,2018,11,16
260,2018-11-17,4.1,1.0,9.1,0.0,0.0,3.5,556,2018,11,17
260,2018-11-18,2.9,-1.4,7.8,0.0,0.0,3.9,531,2018,11,18
260,2018-11-19,4.9,2.8,6.9,0.1,0.1,5.3,173,2018,11,19
260,2018-11-20,3.4,2.6,4.4,-0.1,0.0,7.0,59,2018,11,20
