STN,YYYYMMDD,TG,TN,TX,RH,DR,FG,Q,year,month,day
260,2015-03-18,5.6,0.6,8.8,0.0,0.0,2.9,545,2015,3,18
260,2015-03-19,6.8,0.7,12.6,0.0,0.0,2.0,909,2015,3,19
260,2015-03-20,4.9,0.6,9.3,0.0,0.0,2.3,894,2015,3,20
260,2015-03-21,6.4,3.9,9.3,2.2,3.0,4.8,693,2015,3,21
260,2015-03-22,4.3,-1.5,8.6,0.0,0.0,3.5,1437,2015,3,22
260,2015-03-23,3.1,-2.9,9.3,0.0,0.0,2.1,1438,2015,3,23
260,2015-03-24,5.7,-2.1,11.5,0.3,1.5,2.0,1217,2015,3,24
260,2015-03-25,5.9,5.0,6.9,7.2,11.5,2.3,261,2015,3,25
260,2015-03-26,5.0,0.3,7.3,4.1,6.1,4.3,605,2015,3,26
260,2015-03-27,5.7,-0.4,8.9,1.7,0.8,4.2,619,2015,3,27
260,2015-03-28,6.9,-0.6,11.7,3.3,6.5,4.9,421,2015,3,28
260,2015-03-29,9.3,7.5,11.3,16.2,7.4,7.2,252,2015,3,29
260,2015-03-30,7.2,5.3,9.1,5.4,2.9,6.3,1413,2015,3,30
260,2015-03-31,9.0,5.8,11.1,9.0,4.2,9.4,1216,2015,3,31
260,2015-04-01,6.5,3.4,9.1,4.0,4.1,6.7,1004,2015,4,1
260,2015-04-02,6.3,4.1,8.6,4.7,4.8,5.1,1476,2015,4,2
260,2015-04-03,7.0,4.5,9.5,0.0,0.0,2.3,1168,2015,4,3
260,2015-04-04,5.4,1.8,9.4,1.9,4.4,3.8,1072,2015,4,4
260,2015-04-05,5.3,-2.2,11.3,0.0,0.0,2.4,1805,2015,4,5
260,2015-04-06,6.9,1.6,11.7,-0.1,0.0,1.2,651,2015,4,6
260,2015-04-07,7.1,0.6,13.2,0.0,0.0,2.3,1572,2015,4,7
260,2015-04-08,8.6,3.9,14.2,0.0,0.0,1.5,1318,2015,4,8
260,2015-04-09,10.4,1.9,18.1,0.0,0.0,1.4,1916,2015,4,9
260,2015-04-10,11.3,2.7,19.6,0.0,0.0,1.3,1926,2015,4,10
260,2015-04-11,9.0,2.6,13.6,4.1,2.3,4.1,643,2015,4,11
260,2015-04-12,10.0,2.1,15.5,0.1,0.6,5.2,1931,2015,4,12
260,2015-04-13,8.4,4.1,12.8,-0.1,0.0,2.5,1871,2015,4,13
260,2015-04-14,11.9,3.2,20.0,0.0,0.0,3.4,2122,2015,4,14
260,2015-04-15,13.8,5.4,23.0,0.0,0.0,3.4,2192,2015,4,15
260,2015-04-16,9.9,6.4,13.4,0.0,0.0,3.7,1972,2015,4,16
260,2015-04-17,8.5,5.2,12.9,0.0,0.0,4.0,1601,2015,4,17
260,2015-04-18,9.0,4.1,14.4,0.0,0.0,3.9,2223,2015,4,18
260,2015-04-19,7.8,-0.6,15.2,0.0,0.0,1.6,1896,2015,4,19
260,2015-04-20,10.9,4.3,17.1,0.0,0.0,3.0,2323,2015,4,20
260,2015-04-21,10.0,2.2,17.4,0.0,0.0,3.2,2360,2015,4,21
260,2015-04-22,8.5,3.4,12.1,0.0,0.0,3.4,1154,2015,4,22
260,2015-04-23,9.4,3.7,15.5,0.0,0.0,1.7,2048,2015,4,23
260,2015-04-24,12.4,1.5,20.4,0.0,0.0,3.0,2147,2015,4,24
260,2015-04-25,12.1,8.6,15.0,3.7,5.6,3.4,733,2015,4,25
260,2015-04-26,10.6,7.9,13.9,0.7,1.2,3.0,542,2015,4,26
260,2015-04-27,8.0,-0.3,12.6,0.0,0.0,3.8,2146,2015,4,27
260,2015-04-28,6.0,-2.2,11.8,0.1,0.2,3.4,2000,2015,4,28
260,2015-04-29,8.9,1.4,14.7,1.6,1.7,3.9,1407,2015,4,29
260,2015-04-30,9.8,5.8,14.2,0.0,0.0,4.1,1997,2015,4,30
260,2015-05-01,8.7,3.1,13.3,0.0,0.0,2.6,1994,2015,5,1
260,2015-05-02,9.7,0.4,15.8,0.0,0.0,1.6,2141,2015,5,2
260,2015-05-03,13.0,6.9,17.0,1.6,3.1,4.8,845,2015,5,3
260,2015-05-04,15.4,11.7,19.4,3.8,3.5,4.1,1417,2015,5,4
260,2015-05-05,15.4,8.6,22.2,9.2,2.6,6.3,1640,2015,5,5
260,2015-05-06,12.2,8.5,15.5,5.0,0.8,6.3,1569,2015,5,6
260,2015-05-07,11.8,7.5,16.2,1.1,1.4,3.6,1647,2015,5,7
260,2015-05-08,14.2,7.8,19.4,0.1,0.4,1.8,1979,2015,5,8
260,2015-05-09,13.3,9.1,16.1,3.9,2.2,5.8,1025,2015,5,9
260,2015-05-10,12.8,4.2,19.1,0.0,0.0,2.0,2502,2015,5,10
260,2015-05-11,17.6,9.1,25.6,0.0,0.0,3.3,2316,2015,5,11
260,2015-05-12,14.6,11.2,17.5,0.0,0.0,3.6,1866,2015,5,12
260,2015-05-13,12.7,7.6,18.1,0.0,0.0,3.0,2063,2015,5,13
260,2015-05-14,11.2,5.9,16.7,0.0,0.0,3.0,2438,2015,5,14
260,2015-05-15,9.4,3.9,14.4,0.0,0.0,3.2,2209,2015,5,15
260,2015-05-16,10.5,4.1,14.9,1.7,3.4,3.3,944,2015,5,16
260,2015-05-17,11.9,6.8,16.2,0.0,0.0,2.9,2057,2015,5,17
260,2015-05-18,11.1,7.7,14.0,2.1,3.3,4.5,821,2015,5,18
260,2015-05-19,10.0,7.4,13.7,2.2,1.9,5.3,1687,2015,5,19
260,2015-05-20,10.5,6.7,14.7,0.2,0.2,3.6,2270,2015,5,20
260,2015-05-21,11.9,2.5,17.4,0.0,0.0,2.4,2353,2015,5,21
260,2015-05-22,14.9,8.6,19.9,0.0,0.0,2.7,1837,2015,5,22
260,2015-05-23,12.4,6.0,15.7,2.0,1.0,3.1,1686,2015,5,23
260,2015-05-24,12.6,2.5,19.9,0.8,1.0,1.9,2883,2015,5,24
260,2015-05-25,12.4,9.7,15.3,0.5,1.0,2.8,1481,2015,5,25
260,2015-05-26,11.8,7.5,15.8,0.0,0.0,3.0,1905,2015,5,26
260,2015-05-27,13.5,5.4,18.9,0.0,0.0,2.7,1838,2015,5,27
260,2015-05-28,12.9,5.7,16.5,0.7,0.7,3.9,1584,2015,5,28
260,2015-05-29,11.1,5.6,15.8,3.1,2.5,4.5,1087,2015,5,29
260,2015-05-30,11.2,6.6,15.4,-0.1,0.0,3.8,2553,2015,5,30
260,2015-05-31,12.6,7.9,16.5,8.3,7.7,4.3,688,2015,5,31
260,2015-06-01,12.7,6.1,16.1,0.0,0.0,3.5,1950,2015,6,1
260,2015-06-02,14.8,11.1,17.7,2.8,4.2,7.5,420,2015,6,2
260,2015-06-03,13.8,6.3,17.7,-0.1,0.0,3.4,1481,2015,6,3
260,2015-06-04,15.6,4.6,22.0,0.0,0.0,2.5,2953,2015,6,4
260,2015-06-05,21.4,9.5,31.8,8.0,1.5,3.0,2552,2015,6,5
260,2015-06-06,15.6,8.5,18.9,-0.1,0.0,3.7,2986,2015,6,6
260,2015-06-07,13.9,7.1,18.9,0.0,0.0,2.8,2826,2015,6,7
260,2015-06-08,12.5,7.9,17.2,0.0,0.0,4.0,2584,2015,6,8
260,2015-06-09,11.6,7.5,15.0,0.0,0.0,4.2,1835,2015,6,9
260,2015-06-10,15.4,8.9,20.8,0.0,0.0,4.4,2568,2015,6,10
260,2015-06-11,17.9,9.3,24.0,0.0,0.0,4.2,2953,2015,6,11
260,2015-06-12,21.6,12.8,27.4,-0.1,0.0,3.3,2783,2015,6,12
260,2015-06-13,17.5,14.1,21.3,0.4,0.7,5.1,1589,2015,6,13
260,2015-06-14,15.3,12.3,19.5,0.0,0.0,2.5,954,2015,6,14
260,2015-06-15,13.3,7.6,17.5,0.0,0.0,4.3,3062,2015,6,15
260,2015-06-16,11.4,4.5,17.7,0.0,0.0,1.9,1587,2015,6,16
260,2015-06-17,16.0,5.3,22.7,2.6,2.0,3.8,2299,2015,6,17
260,2015-06-18,14.3,11.5,16.6,0.2,0.5,3.7,1601,2015,6,18
260,2015-06-19,12.7,10.3,15.3,4.0,4.7,2.8,981,2015,6,19
260,2015-06-20,13.0,9.7,16.3,-0.1,0.0,1.6,1034,2015,6,20
260,2015-06-21,14.4,12.1,18.5,10.1,2.5,2.7,994,2015,6,21
260,2015-06-22,12.7,7.6,15.3,4.2,3.9,2.9,1056,2015,6,22
260,2015-06-23,12.6,9.4,15.1,0.5,1.3,3.3,1013,2015,6,23
260,2015-06-24,15.8,11.7,21.5,0.0,0.0,2.9,2108,2015,6,24
260,2015-06-25,18.2,11.4,24.0,0.0,0.0,2.0,2689,2015,6,25
260,2015-06-26,20.5,13.4,25.0,0.0,0.0,2.0,1823,2015,6,26
260,2015-06-27,17.6,10.3,21.8,-0.1,0.0,3.2,2236,2015,6,27
260,2015-06-28,17.3,8.8,23.2,-0.1,0.0,2.3,1616,2015,6,28
260,2015-06-29,18.0,11.2,24.2,0.0,0.0,2.1,2184,2015,6,29
260,2015-06-30,20.6,9.7,27.3,0.0,0.0,2.5,2914,2015,6,30
260,2015-07-01,26.0,15.8,33.1,0.0,0.0,4.0,2935,2015,7,1
260,2015-07-02,25.4,19.0,33.1,6.9,1.3,3.2,2366,2015,7,2
260,2015-07-03,24.1,16.9,29.1,0.0,0.0,2.4,2719,2015,7,3
260,2015-07-04,25.6,17.9,32.7,0.0,0.0,3.4,2492,2015,7,4
260,2015-07-05,20.2,15.7,28.2,0.0,0.0,2.8,1708,2015,7,5
260,2015-07-06,18.7,13.9,23.8,0.0,0.0,3.4,2277,2015,7,6
260,2015-07-07,19.8,12.5,25.8,-0.1,0.0,4.3,1594,2015,7,7
260,2015-07-08,15.9,12.7,19.6,11.3,5.1,4.4,1313,2015,7,8
260,2015-07-09,13.5,7.2,17.6,1.8,2.4,3.5,2153,2015,7,9
260,2015-07-10,16.5,6.8,22.6,0.0,0.0,2.3,2791,2015,7,10
260,2015-07-11,20.4,13.9,28.7,0.0,0.0,2.8,2605,2015,7,11
260,2015-07-12,17.7,15.6,20.4,1.4,2.2,4.6,921,2015,7,12
260,2015-07-13,17.4,16.3,19.6,4.4,9.7,3.8,640,2015,7,13
260,2015-07-14,17.9,14.0,21.3,2.9,4.3,3.0,1061,2015,7,14
260,2015-07-15,17.9,14.4,21.1,2.3,1.6,2.6,932,2015,7,15
260,2015-07-16,19.6,12.0,25.1,-0.1,0.0,1.8,2716,2015,7,16
260,2015-07-17,21.7,17.5,25.6,4.1,0.9,5.2,2082,2015,7,17
260,2015-07-18,18.2,14.5,22.1,0.0,0.0,3.0,2284,2015,7,18
260,2015-07-19,16.2,11.9,20.5,9.7,6.5,2.8,1142,2015,7,19
260,2015-07-20,17.8,9.6,21.4,0.5,0.4,2.6,1354,2015,7,20
260,2015-07-21,21.0,17.5,25.4,-0.1,0.0,4.3,2655,2015,7,21
260,2015-07-22,19.5,16.3,23.1,0.0,0.0,3.5,1994,2015,7,22
260,2015-07-23,17.8,13.6,21.7,0.0,0.0,2.3,2093,2015,7,23
260,2015-07-24,18.4,13.4,23.3,0.5,0.3,2.0,1304,2015,7,24
260,2015-07-25,14.9,11.2,18.3,14.8,6.6,5.5,551,2015,7,25
260,2015-07-26,14.8,8.6,20.9,3.5,6.0,3.5,1775,2015,7,26
260,2015-07-27,16.6,14.2,19.7,12.3,4.9,6.2,1110,2015,7,27
260,2015-07-28,15.2,12.5,18.9,10.0,8.5,5.1,1171,2015,7,28
260,2015-07-29,14.1,10.9,17.6,4.1,1.8,4.8,1882,2015,7,29
260,2015-07-30,13.8,7.6,18.1,1.1,0.7,2.8,1746,2015,7,30
260,2015-07-31,13.3,5.1,19.4,0.0,0.0,1.8,2061,2015,7,31
260,2015-08-01,15.1,6.1,22.0,0.0,0.0,1.4,2434,2015,8,1
260,2015-08-02,17.7,7.7,24.2,0.0,0.0,2.0,2387,2015,8,2
260,2015-08-03,21.5,12.4,30.0,0.0,0.0,2.9,2489,2015,8,3
260,2015-08-04,18.0,13.8,21.5,1.9,3.7,3.2,1126,2015,8,4
260,2015-08-05,18.9,10.3,25.0,0.0,0.0,2.9,2310,2015,8,5
260,2015-08-06,20.5,13.3,28.4,0.0,0.0,2.5,2352,2015,8,6
260,2015-08-07,20.6,12.6,27.0,0.0,0.0,2.2,2291,2015,8,7
260,2015-08-08,18.7,13.0,23.0,0.0,0.0,2.9,2336,2015,8,8
260,2015-08-09,18.6,10.3,24.3,-0.1,0.0,1.2,1891,2015,8,9
260,2015-08-10,19.8,14.7,25.2,0.0,0.0,1.5,1624,2015,8,10
260,2015-08-11,20.0,13.7,25.4,0.0,0.0,2.1,1617,2015,8,11
260,2015-08-12,19.5,16.3,23.0,-0.1,0.0,3.9,1520,2015,8,12
260,2015-08-13,21.7,14.6,28.4,11.1,1.0,4.1,2212,2015,8,13
260,2015-08-14,20.9,16.9,25.4,5.3,2.2,2.7,1387,2015,8,14
260,2015-08-15,18.4,15.8,22.1,8.5,6.0,2.7,1100,2015,8,15
260,2015-08-16,15.0,12.9,16.6,11.0,15.5,2.7,609,2015,8,16
260,2015-08-17,14.3,12.9,15.2,13.6,19.8,3.2,334,2015,8,17
260,2015-08-18,14.6,13.4,16.8,1.2,4.5,3.7,523,2015,8,18
260,2015-08-19,16.5,11.6,22.5,-0.1,0.0,2.4,1582,2015,8,19
260,2015-08-20,17.9,10.4,24.9,0.0,0.0,2.3,2047,2015,8,20
260,2015-08-21,19.7,13.7,25.3,-0.1,0.0,1.8,1768,2015,8,21
260,2015-08-22,20.7,14.1,26.5,0.0,0.0,3.5,2184,2015,8,22
260,2015-08-23,19.7,14.9,25.9,8.5,3.9,4.8,1941,2015,8,23
260,2015-08-24,17.9,13.3,23.1,2.4,1.6,3.6,1314,2015,8,24
260,2015-08-25,16.7,14.0,19.9,11.6,7.1,5.3,1244,2015,8,25
260,2015-08-26,20.2,16.5,25.2,12.9,1.9,4.7,1481,2015,8,26
260,2015-08-27,15.7,13.5,18.5,5.0,6.3,3.9,436,2015,8,27
260,2015-08-28,15.4,9.8,20.9,0.1,0.2,2.8,1596,2015,8,28
260,2015-08-29,17.0,8.1,23.6,3.8,0.5,2.0,2111,2015,8,29
260,2015-08-30,20.0,14.5,25.3,10.1,4.7,2.4,1585,2015,8,30
260,2015-08-31,20.9,17.5,26.5,7.3,3.1,2.9,1240,2015,8,31
260,2015-09-01,16.1,12.0,19.5,-0.1,0.0,3.3,1221,2015,9,1
260,2015-09-02,13.2,7.9,18.8,0.3,1.3,2.3,1253,2015,9,2
260,2015-09-03,12.2,6.6,17.1,0.3,0.2,2.5,1202,2015,9,3
260,2015-09-04,13.5,11.6,16.6,41.1,11.9,4.3,791,2015,9,4
260,2015-09-05,13.2,9.3,16.9,3.5,2.5,3.2,1094,2015,9,5
260,2015-09-06,13.1,9.1,17.0,1.0,2.9,3.0,1110,2015,9,6
260,2015-09-07,14.2,12.3,16.9,1.0,2.3,2.8,886,2015,9,7
260,2015-09-08,13.9,8.2,16.9,0.0,0.0,1.8,798,2015,9,8
260,2015-09-09,13.1,7.1,18.5,0.0,0.0,2.8,1830,2015,9,9
260,2015-09-10,14.3,9.1,19.6,0.0,0.0,4.0,1858,2015,9,10
260,2015-09-11,14.3,9.3,20.1,0.0,0.0,3.1,1907,2015,9,11
260,2015-09-12,15.7,11.3,20.2,1.5,3.3,2.8,739,2015,9,12
260,2015-09-13,16.6,12.5,19.4,-0.1,0.0,3.5,1360,2015,9,13
260,2015-09-14,14.5,11.3,19.8,12.5,4.3,3.8,800,2015,9,14
260,2015-09-15,12.5,9.8,15.9,1.0,1.2,5.1,807,2015,9,15
260,2015-09-16,15.4,11.0,19.2,5.8,4.4,4.5,373,2015,9,16
260,2015-09-17,14.4,12.5,16.4,9.1,6.6,4.3,384,2015,9,17
260,2015-09-18,13.9,9.9,18.4,0.0,0.0,3.2,1102,2015,9,18
260,2015-09-19,13.4,8.5,17.5,1.0,0.6,1.8,807,2015,9,19
260,2015-09-20,13.5,7.1,18.1,0.0,0.0,2.5,896,2015,9,20
260,2015-09-21,14.6,11.0,18.6,1.5,2.4,3.6,1143,2015,9,21
260,2015-09-22,13.1,9.1,17.4,1.3,3.1,2.8,925,2015,9,22
260,2015-09-23,13.2,10.4,17.3,5.5,2.9,2.4,774,2015,9,23
260,2015-09-24,12.6,10.8,15.7,2.1,3.5,3.5,303,2015,9,24
260,2015-09-25,11.6,5.2,16.8,-0.1,0.0,1.7,797,2015,9,25
260,2015-09-26,10.4,3.4,16.8,0.0,0.0,1.7,1037,2015,9,26
260,2015-09-27,11.0,4.6,17.5,0.0,0.0,2.3,1144,2015,9,27
260,2015-09-28,10.5,4.4,16.0,0.0,0.0,2.0,763,2015,9,28
260,2015-09-29,11.7,5.8,17.4,0.0,0.0,3.8,1460,2015,9,29
260,2015-09-30,12.3,8.1,17.5,0.0,0.0,4.1,1452,2015,9,30
260,2015-10-01,10.6,4.9,16.9,0.0,0.0,3.2,1447,2015,10,1
260,2015-10-02,10.3,3.3,18.3,0.0,0.0,2.4,1452,2015,10,2
260,2015-10-03,10.3,4.4,18.8,0.0,0.0,1.4,1107,2015,10,3
260,2015-10-04,10.3,4.6,17.9,0.0,0.0,1.5,1125,2015,10,4
260,2015-10-05,13.1,5.7,16.9,0.6,2.0,3.0,759,2015,10,5
260,2015-10-06,15.3,13.1,17.6,6.3,6.6,2.5,462,2015,10,6
260,2015-10-07,14.9,13.7,17.6,2.7,2.1,3.4,411,2015,10,7
260,2015-10-08,12.4,5.8,15.9,0.2,0.6,2.1,605,2015,10,8
260,2015-10-09,10.2,4.0,16.3,0.0,0.0,1.3,1131,2015,10,9
260,2015-10-10,10.9,5.9,14.3,0.0,0.0,3.3,999,2015,10,10
260,2015-10-11,6.5,2.3,11.5,0.0,0.0,4.1,1225,2015,10,11
260,2015-10-12,4.8,0.9,10.2,0.0,0.0,2.7,954,2015,10,12
260,2015-10-13,3.8,1.2,5.9,0.0,0.0,3.4,493,2015,10,13
260,2015-10-14,5.1,2.0,8.0,2.8,7.2,2.3,252,2015,10,14
260,2015-10-15,6.3,2.8,8.0,7.4,11.5,1.7,131,2015,10,15
260,2015-10-16,7.7,6.7,8.4,5.9,11.6,1.7,161,2015,10,16
260,2015-10-17,8.1,7.3,9.0,1.4,4.8,1.5,151,2015,10,17
260,2015-10-18,8.4,3.7,10.9,-0.1,0.0,1.2,269,2015,10,18
260,2015-10-19,10.5,5.2,12.5,0.0,0.0,1.6,176,2015,10,19
260,2015-10-20,9.5,5.1,12.6,0.7,0.9,1.7,360,2015,10,20
260,2015-10-21,9.7,4.7,12.5,1.8,7.4,3.3,362,2015,10,21
260,2015-10-22,11.9,7.2,14.8,2.2,8.1,3.1,273,2015,10,22
260,2015-10-23,11.4,6.8,14.1,0.0,0.0,2.1,429,2015,10,23
260,2015-10-24,11.8,10.1,13.8,0.5,0.5,2.4,373,2015,10,24
260,2015-10-25,9.9,3.0,14.3,0.2,1.0,1.5,743,2015,10,25
260,2015-10-26,10.5,3.0,15.8,0.0,0.0,3.2,899,2015,10,26
260,2015-10-27,11.1,5.9,17.3,0.0,0.0,2.6,845,2015,10,27
260,2015-10-28,10.6,7.2,13.3,-0.1,0.0,2.7,351,2015,10,28
260,2015-10-29,10.7,4.9,15.6,0.0,0.0,2.1,584,2015,10,29
260,2015-10-30,10.2,6.5,15.0,0.0,0.0,2.8,629,2015,10,30
260,2015-10-31,9.8,6.5,14.3,0.0,0.0,3.1,775,2015,10,31
260,2015-11-01,7.7,3.0,16.0,0.0,0.0,1.5,751,2015,11,1
260,2015-11-02,6.9,0.9,15.9,0.0,0.0,1.7,766,2015,11,2
260,2015-11-03,9.0,1.3,15.7,0.0,0.0,2.0,674,2015,11,3
260,2015-11-04,12.2,7.7,15.4,-0.1,0.0,3.1,229,2015,11,4
260,2015-11-05,13.3,11.2,15.4,5.6,6.6,3.3,219,2015,11,5
260,2015-11-06,15.5,13.9,17.1,3.2,7.7,4.7,201,2015,11,6
260,2015-11-07,16.4,14.1,18.5,1.5,1.4,4.9,218,2015,11,7
260,2015-11-08,13.1,7.6,17.3,0.4,0.5,3.6,378,2015,11,8
260,2015-11-09,13.6,12.0,16.0,5.4,6.5,5.8,277,2015,11,9
260,2015-11-10,14.5,13.3,15.6,4.4,2.8,6.2,78,2015,11,10
260,2015-11-11,12.7,11.6,13.8,1.9,2.1,4.9,180,2015,11,11
260,2015-11-12,13.3,11.7,15.3,0.0,0.0,3.7,375,2015,11,12
260,2015-11-13,11.4,7.7,13.6,3.5,1.6,5.4,462,2015,11,13
260,2015-11-14,9.7,7.7,11.9,7.2,8.7,5.1,266,2015,11,14
260,2015-11-15,14.3,11.9,15.0,13.3,6.2,7.5,77,2015,11,15
260,2015-11-16,12.5,11.3,13.7,3.3,2.7,5.9,87,2015,11,16
260,2015-11-17,13.5,10.9,15.6,16.3,11.8,6.6,121,2015,11,17
260,2015-11-18,13.1,11.0,14.5,0.6,1.2,8.0,318,2015,11,18
260,2015-11-19,11.2,8.2,13.8,6.6,4.1,5.8,148,2015,11,19
260,2015-11-20,7.9,4.8,9.7,4.6,1.8,3.4,184,2015,11,20
260,2015-11-21,4.3,0.8,6.3,10.2,7.2,3.2,200,2015,11,21
