STN,YYYYMMDD,TG,TN,TX,RH,DR,FG,Q,year,month,day
370,2015-04-06,6.2,-1.1,11.9,-0.1,0.0,1.3,804,2015,4,6
370,2015-04-07,7.1,-1.4,13.6,0.0,0.0,1.9,1519,2015,4,7
370,2015-04-08,7.3,1.4,13.4,0.0,0.0,1.4,1169,2015,4,8
370,2015-04-09,11.0,1.5,19.6,0.0,0.0,1.7,1938,2015,4,9
370,2015-04-10,13.4,2.2,23.2,0.0,0.0,1.5,1978,2015,4,10
370,2015-04-11,9.9,2.1,14.7,0.9,1.7,5.1,718,2015,4,11
370,2015-04-12,11.1,3.7,17.0,0.0,0.0,5.4,2080,2015,4,12
370,2015-04-13,9.0,3.7,14.2,0.1,0.6,2.3,1810,2015,4,13
370,2015-04-14,14.4,4.3,22.7,0.0,0.0,4.2,2122,2015,4,14
370,2015-04-15,15.9,6.4,24.8,0.0,0.0,3.8,2183,2015,4,15
370,2015-04-16,10.8,5.0,17.0,0.0,0.0,4.0,2023,2015,4,16
370,2015-04-17,8.6,3.6,14.2,0.0,0.0,5.1,1799,2015,4,17
370,2015-04-18,8.6,0.7,15.3,0.0,0.0,4.5,2260,2015,4,18
370,2015-04-19,8.6,0.2,15.6,0.0,0.0,2.8,2185,2015,4,19
370,2015-04-20,12.1,3.3,19.6,0.0,0.0,3.9,2347,2015,4,20
370,2015-04-21,11.4,2.3,20.6,0.0,0.0,3.5,2383,2015,4,21
370,2015-04-22,8.4,1.7,15.2,0.0,0.0,3.4,1878,2015,4,22
370,2015-04-23,8.6,2.3,16.0,0.0,0.0,2.0,2033,2015,4,23
370,2015-04-24,13.9,1.9,22.9,0.0,0.0,2.8,2175,2015,4,24
370,2015-04-25,12.7,9.1,16.6,1.3,3.0,3.8,1031,2015,4,25
370,2015-04-26,12.7,8.9,16.6,2.7,5.2,3.5,926,2015,4,26
370,2015-04-27,9.1,2.1,13.9,0.1,0.9,5.3,2133,2015,4,27
370,2015-04-28,6.0,-2.6,12.9,0.8,0.3,3.6,2150,2015,4,28
370,2015-04-29,9.5,0.4,15.8,2.0,4.1,4.3,1450,2015,4,29
370,2015-04-30,9.4,1.6,15.7,-0.1,0.0,4.3,2169,2015,4,30
370,2015-05-01,8.7,-0.1,15.1,0.0,0.0,2.9,2304,2015,5,1
370,2015-05-02,11.5,1.9,16.6,0.0,0.0,2.3,1926,2015,5,2
370,2015-05-03,13.9,10.9,16.9,3.4,3.0,3.9,783,2015,5,3
370,2015-05-04,16.2,10.8,21.0,9.4,3.9,3.9,1695,2015,5,4
370,2015-05-05,16.1,10.5,23.9,6.9,2.8,6.6,1801,2015,5,5
370,2015-05-06,12.5,8.4,18.3,2.8,0.3,7.5,1899,2015,5,6
370,2015-05-07,11.3,7.6,15.6,1.6,0.6,4.8,1356,2015,5,7
370,2015-05-08,15.2,8.7,20.1,0.0,0.0,1.8,1873,2015,5,8
370,2015-05-09,14.5,9.9,18.9,1.2,1.2,6.4,1394,2015,5,9
370,2015-05-10,13.6,5.4,20.4,0.0,0.0,2.0,2495,2015,5,10
370,2015-05-11,18.6,9.4,27.3,0.0,0.0,3.3,2313,2015,5,11
370,2015-05-12,14.6,6.7,19.8,0.0,0.0,3.6,1956,2015,5,12
370,2015-05-13,12.7,5.6,20.0,0.0,0.0,3.4,2457,2015,5,13
370,2015-05-14,11.5,3.0,17.4,0.7,1.9,2.8,2396,2015,5,14
370,2015-05-15,11.3,5.0,16.5,0.0,0.0,4.2,2600,2015,5,15
370,2015-05-16,9.9,4.4,15.1,1.5,2.3,3.7,806,2015,5,16
370,2015-05-17,12.0,5.2,18.5,0.0,0.0,2.8,2079,2015,5,17
370,2015-05-18,12.1,3.6,19.2,1.3,2.3,5.5,1424,2015,5,18
370,2015-05-19,9.4,5.1,14.7,5.2,2.5,5.8,1645,2015,5,19
370,2015-05-20,9.9,4.8,16.4,0.4,0.2,3.8,2137,2015,5,20
370,2015-05-21,12.0,2.4,19.4,0.0,0.0,2.8,2379,2015,5,21
370,2015-05-22,14.9,9.7,21.0,0.0,0.0,2.6,2217,2015,5,22
370,2015-05-23,13.7,7.2,17.5,-0.1,0.0,3.1,1101,2015,5,23
370,2015-05-24,14.0,4.9,21.1,0.4,1.6,2.0,2605,2015,5,24
370,2015-05-25,13.2,9.7,17.5,2.1,2.4,3.5,1566,2015,5,25
370,2015-05-26,12.1,7.6,17.3,-0.1,0.0,3.5,1798,2015,5,26
370,2015-05-27,13.9,5.0,20.2,0.0,0.0,2.4,1989,2015,5,27
370,2015-05-28,14.2,9.0,19.0,0.2,0.4,4.8,1365,2015,5,28
370,2015-05-29,11.8,7.8,17.6,2.2,2.7,5.3,1428,2015,5,29
370,2015-05-30,11.0,5.9,16.3,3.0,1.3,4.0,2030,2015,5,30
370,2015-05-31,13.4,6.8,18.0,7.2,4.7,5.3,813,2015,5,31
370,2015-06-01,13.2,7.8,18.0,0.0,0.0,3.2,2248,2015,6,1
370,2015-06-02,15.7,11.6,19.3,2.0,2.8,8.0,705,2015,6,2
370,2015-06-03,14.4,7.0,18.3,1.1,1.8,3.9,1657,2015,6,3
370,2015-06-04,17.2,5.4,23.6,0.0,0.0,2.7,2870,2015,6,4
370,2015-06-05,22.8,12.9,33.5,9.4,3.2,3.2,2556,2015,6,5
370,2015-06-06,16.1,8.0,20.2,-0.1,0.0,3.5,2685,2015,6,6
370,2015-06-07,14.3,6.3,20.6,0.0,0.0,3.0,2763,2015,6,7
370,2015-06-08,12.9,5.7,19.0,0.0,0.0,5.3,2185,2015,6,8
370,2015-06-09,12.3,7.2,17.5,0.0,0.0,5.2,2080,2015,6,9
370,2015-06-10,16.3,7.8,22.7,0.0,0.0,5.0,2950,2015,6,10
370,2015-06-11,19.8,12.1,25.9,0.0,0.0,4.5,2981,2015,6,11
370,2015-06-12,22.2,15.5,30.5,0.6,0.4,3.0,2474,2015,6,12
370,2015-06-13,18.1,11.5,23.7,0.8,1.9,5.0,2087,2015,6,13
370,2015-06-14,17.1,9.6,23.9,0.0,0.0,3.3,2382,2015,6,14
370,2015-06-15,15.3,8.4,20.8,0.0,0.0,5.4,2621,2015,6,15
370,2015-06-16,12.3,6.0,18.1,-0.1,0.0,3.2,1728,2015,6,16
370,2015-06-17,17.0,4.8,24.5,2.0,1.5,3.8,2430,2015,6,17
370,2015-06-18,15.4,11.9,18.8,2.2,2.0,4.3,1938,2015,6,18
370,2015-06-19,12.9,10.6,15.6,2.2,3.1,3.6,835,2015,6,19
370,2015-06-20,13.7,10.0,18.1,0.1,0.3,2.5,1566,2015,6,20
370,2015-06-21,15.8,10.8,21.3,1.1,0.8,3.8,1718,2015,6,21
370,2015-06-22,12.2,8.5,16.6,4.5,6.4,4.3,905,2015,6,22
370,2015-06-23,13.0,9.6,17.1,0.7,0.6,4.2,1357,2015,6,23
370,2015-06-24,15.7,11.8,22.0,0.0,0.0,2.5,1649,2015,6,24
370,2015-06-25,19.1,12.3,25.4,0.0,0.0,2.2,2763,2015,6,25
370,2015-06-26,21.2,12.6,27.5,0.3,0.3,2.5,1898,2015,6,26
370,2015-06-27,18.7,10.6,24.1,0.0,0.0,4.0,2248,2015,6,27
370,2015-06-28,18.9,8.4,25.5,-0.1,0.0,2.1,1987,2015,6,28
370,2015-06-29,19.6,12.6,26.1,0.0,0.0,2.5,2532,2015,6,29
370,2015-06-30,22.3,10.0,29.5,0.0,0.0,2.5,2928,2015,6,30
370,2015-07-01,28.0,18.3,35.1,0.0,0.0,3.5,2892,2015,7,1
370,2015-07-02,26.9,19.9,36.2,3.0,0.4,3.6,2564,2015,7,2
370,2015-07-03,25.7,17.1,32.2,0.0,0.0,2.9,2687,2015,7,3
370,2015-07-04,27.4,18.7,35.3,0.0,0.0,3.6,2322,2015,7,4
370,2015-07-05,21.2,15.1,29.9,1.3,0.3,2.9,2141,2015,7,5
370,2015-07-06,19.3,12.3,25.9,0.0,0.0,3.2,2766,2015,7,6
370,2015-07-07,21.7,15.8,28.9,-0.1,0.0,4.8,1560,2015,7,7
370,2015-07-08,16.0,12.8,20.8,6.6,2.8,6.7,1176,2015,7,8
370,2015-07-09,13.7,6.7,19.1,0.5,0.7,3.5,2157,2015,7,9
370,2015-07-10,17.3,5.7,24.3,0.0,0.0,2.1,2890,2015,7,10
370,2015-07-11,21.6,14.4,31.0,0.0,0.0,3.0,2658,2015,7,11
370,2015-07-12,16.6,13.3,20.5,0.9,2.5,4.5,847,2015,7,12
370,2015-07-13,17.1,15.6,19.5,4.0,7.8,4.8,597,2015,7,13
370,2015-07-14,17.7,16.4,20.2,3.3,6.1,4.2,751,2015,7,14
370,2015-07-15,18.8,16.4,22.0,0.2,0.2,3.0,1112,2015,7,15
370,2015-07-16,21.1,13.7,26.7,-0.1,0.0,2.9,2546,2015,7,16
370,2015-07-17,24.4,17.9,29.7,1.4,1.1,5.3,2708,2015,7,17
370,2015-07-18,19.6,14.5,25.0,0.1,0.4,4.0,2421,2015,7,18
370,2015-07-19,17.0,12.4,21.7,5.3,7.2,2.7,1117,2015,7,19
370,2015-07-20,18.3,10.6,23.0,3.1,2.6,2.4,929,2015,7,20
370,2015-07-21,21.6,16.8,26.2,-0.1,0.0,4.1,2118,2015,7,21
370,2015-07-22,19.9,15.0,24.3,-0.1,0.0,3.4,1969,2015,7,22
370,2015-07-23,18.3,11.3,23.0,0.0,0.0,2.5,2128,2015,7,23
370,2015-07-24,19.8,13.7,25.5,0.6,0.6,2.3,1410,2015,7,24
370,2015-07-25,14.8,8.4,18.8,5.6,5.5,6.2,703,2015,7,25
370,2015-07-26,14.6,7.2,21.9,3.2,5.0,4.0,1636,2015,7,26
370,2015-07-27,16.8,14.1,21.1,5.0,3.3,7.6,1331,2015,7,27
370,2015-07-28,15.7,12.6,20.0,-0.1,0.0,7.2,1442,2015,7,28
370,2015-07-29,13.7,10.8,18.8,5.9,2.4,5.1,1531,2015,7,29
370,2015-07-30,13.0,7.5,18.4,8.2,2.2,2.7,1476,2015,7,30
370,2015-07-31,14.2,4.7,19.9,0.0,0.0,2.1,2402,2015,7,31
370,2015-08-01,16.9,8.7,23.9,0.0,0.0,2.0,2505,2015,8,1
370,2015-08-02,19.6,8.3,26.7,0.0,0.0,2.0,2419,2015,8,2
370,2015-08-03,24.5,15.2,33.6,0.0,0.0,4.0,2484,2015,8,3
370,2015-08-04,17.5,10.5,20.8,1.2,2.3,3.0,753,2015,8,4
370,2015-08-05,20.6,10.5,27.4,0.0,0.0,2.8,2222,2015,8,5
370,2015-08-06,22.9,15.7,31.1,0.0,0.0,3.1,2411,2015,8,6
370,2015-08-07,21.8,15.5,28.6,-0.1,0.0,2.5,1985,2015,8,7
370,2015-08-08,19.9,14.1,24.5,0.0,0.0,2.9,1875,2015,8,8
370,2015-08-09,19.1,13.2,24.0,-0.1,0.0,1.5,1360,2015,8,9
370,2015-08-10,20.4,15.1,27.2,-0.1,0.0,1.3,1696,2015,8,10
370,2015-08-11,20.7,13.5,26.7,0.0,0.0,2.4,1861,2015,8,11
370,2015-08-12,21.8,18.2,27.3,0.0,0.0,4.5,1902,2015,8,12
370,2015-08-13,23.0,16.3,30.9,8.4,0.4,4.5,2066,2015,8,13
370,2015-08-14,21.6,18.2,27.0,2.2,1.6,2.8,1585,2015,8,14
370,2015-08-15,17.6,15.5,22.4,19.5,10.8,3.0,677,2015,8,15
370,2015-08-16,15.2,12.6,18.1,6.1,8.8,3.3,675,2015,8,16
370,2015-08-17,13.9,12.4,15.7,10.4,13.7,3.7,590,2015,8,17
370,2015-08-18,14.4,12.4,19.2,0.6,1.9,4.1,850,2015,8,18
370,2015-08-19,17.5,13.3,23.1,-0.1,0.0,2.4,1740,2015,8,19
370,2015-08-20,18.7,10.9,26.0,0.0,0.0,1.6,1671,2015,8,20
370,2015-08-21,20.7,12.1,26.9,0.0,0.0,1.8,1986,2015,8,21
370,2015-08-22,22.1,15.3,27.3,0.0,0.0,3.1,2193,2015,8,22
370,2015-08-23,20.0,16.3,27.4,17.4,7.5,4.0,1703,2015,8,23
370,2015-08-24,18.0,13.0,24.4,5.7,2.1,4.5,1224,2015,8,24
370,2015-08-25,16.8,14.5,20.7,10.2,6.3,6.5,1410,2015,8,25
370,2015-08-26,21.4,17.1,26.9,2.3,1.5,5.0,1794,2015,8,26
370,2015-08-27,15.7,12.9,19.6,7.3,10.1,4.2,454,2015,8,27
370,2015-08-28,15.6,10.0,21.7,0.0,0.0,2.5,1750,2015,8,28
370,2015-08-29,18.6,8.6,25.2,0.0,0.0,1.6,2062,2015,8,29
370,2015-08-30,22.9,16.7,29.3,1.4,1.3,3.0,1735,2015,8,30
370,2015-08-31,21.9,17.6,30.2,2.6,1.3,3.5,1543,2015,8,31
370,2015-09-01,16.0,9.4,20.3,-0.1,0.0,3.5,1059,2015,9,1
370,2015-09-02,13.6,8.2,18.3,2.4,1.7,1.9,1068,2015,9,2
370,2015-09-03,13.0,9.4,18.8,0.4,0.6,2.5,1374,2015,9,3
370,2015-09-04,13.0,8.3,17.4,9.3,5.9,5.4,1021,2015,9,4
370,2015-09-05,13.0,8.9,16.1,4.3,2.1,3.9,945,2015,9,5
370,2015-09-06,12.7,8.8,16.7,0.6,1.1,3.9,1311,2015,9,6
370,2015-09-07,14.2,11.3,17.8,0.7,2.1,2.7,738,2015,9,7
370,2015-09-08,14.5,12.1,17.6,0.3,0.7,2.1,805,2015,9,8
370,2015-09-09,14.8,8.9,19.8,0.0,0.0,3.5,1838,2015,9,9
370,2015-09-10,14.7,9.8,20.3,0.0,0.0,4.0,1662,2015,9,10
370,2015-09-11,14.9,9.3,20.6,0.0,0.0,2.7,1813,2015,9,11
370,2015-09-12,16.2,12.5,21.7,6.2,4.6,3.0,771,2015,9,12
370,2015-09-13,16.5,12.1,20.4,1.5,0.9,2.8,897,2015,9,13
370,2015-09-14,14.6,10.5,20.3,4.4,4.1,4.5,1023,2015,9,14
370,2015-09-15,13.4,10.0,18.0,-0.1,0.0,5.8,969,2015,9,15
370,2015-09-16,15.8,12.2,19.3,9.3,6.2,4.7,484,2015,9,16
370,2015-09-17,14.4,10.8,16.5,9.0,4.6,5.3,406,2015,9,17
370,2015-09-18,13.9,9.6,19.4,0.9,0.2,3.8,1278,2015,9,18
370,2015-09-19,13.6,11.2,18.0,0.5,1.0,2.5,747,2015,9,19
370,2015-09-20,12.6,6.8,19.3,0.0,0.0,2.2,1394,2015,9,20
370,2015-09-21,13.1,6.8,18.5,2.7,4.2,3.2,1171,2015,9,21
370,2015-09-22,12.5,10.5,16.7,20.4,9.3,3.5,557,2015,9,22
370,2015-09-23,12.5,9.4,16.0,3.8,3.6,3.7,570,2015,9,23
370,2015-09-24,13.1,9.8,17.8,1.5,1.4,4.4,630,2015,9,24
370,2015-09-25,12.5,7.6,17.7,-0.1,0.0,2.3,901,2015,9,25
370,2015-09-26,10.9,4.9,17.1,0.0,0.0,2.0,1202,2015,9,26
370,2015-09-27,11.3,5.4,17.7,0.0,0.0,3.5,1457,2015,9,27
370,2015-09-28,11.7,5.5,17.9,0.0,0.0,3.8,1260,2015,9,28
370,2015-09-29,12.6,6.4,17.8,0.0,0.0,4.8,1488,2015,9,29
370,2015-09-30,12.8,8.1,17.9,0.0,0.0,4.9,1469,2015,9,30
370,2015-10-01,11.1,5.6,16.8,0.0,0.0,4.3,1437,2015,10,1
370,2015-10-02,10.1,2.6,18.2,0.0,0.0,2.8,1444,2015,10,2
370,2015-10-03,11.0,3.7,19.5,0.0,0.0,1.1,909,2015,10,3
370,2015-10-04,11.6,4.5,18.8,0.0,0.0,1.9,1106,2015,10,4
370,2015-10-05,13.5,7.8,17.3,5.9,4.0,2.6,566,2015,10,5
370,2015-10-06,15.8,13.6,18.6,4.2,4.3,2.8,352,2015,10,6
370,2015-10-07,14.4,12.7,16.8,0.3,1.2,4.7,401,2015,10,7
370,2015-10-08,12.7,7.0,15.3,0.6,2.2,2.3,495,2015,10,8
370,2015-10-09,11.4,4.8,17.5,0.0,0.0,1.2,1104,2015,10,9
370,2015-10-10,10.5,6.6,12.4,0.0,0.0,3.9,308,2015,10,10
370,2015-10-11,7.5,3.6,12.2,0.0,0.0,4.2,1161,2015,10,11
370,2015-10-12,5.4,0.6,11.8,0.0,0.0,2.7,985,2015,10,12
370,2015-10-13,3.8,1.4,5.0,0.0,0.0,4.4,279,2015,10,13
370,2015-10-14,3.7,2.0,4.7,5.5,8.8,2.7,180,2015,10,14
370,2015-10-15,4.9,-0.5,6.8,6.5,11.4,2.3,175,2015,10,15
370,2015-10-16,6.9,6.0,8.3,8.3,11.6,1.5,212,2015,10,16
370,2015-10-17,7.9,6.6,9.7,0.0,0.0,1.5,355,2015,10,17
370,2015-10-18,8.0,2.7,10.5,-0.1,0.0,1.2,479,2015,10,18
370,2015-10-19,10.2,4.9,11.9,-0.1,0.0,1.6,206,2015,10,19
370,2015-10-20,8.6,4.1,12.3,-0.1,0.0,1.9,358,2015,10,20
370,2015-10-21,9.2,3.0,13.1,1.3,6.6,3.6,492,2015,10,21
370,2015-10-22,11.8,10.0,14.0,1.3,3.9,3.7,232,2015,10,22
370,2015-10-23,11.7,8.8,14.8,0.0,0.0,1.9,640,2015,10,23
370,2015-10-24,11.3,9.1,14.6,-0.1,0.0,2.1,371,2015,10,24
370,2015-10-25,10.9,6.5,14.8,1.6,1.6,1.8,528,2015,10,25
370,2015-10-26,11.4,8.6,15.8,0.0,0.0,2.6,845,2015,10,26
370,2015-10-27,12.1,6.5,18.7,0.0,0.0,2.5,849,2015,10,27
370,2015-10-28,11.0,7.8,14.2,0.2,0.4,2.3,330,2015,10,28
370,2015-10-29,11.6,6.9,16.2,-0.1,0.0,2.9,732,2015,10,29
370,2015-10-30,10.2,4.6,15.3,0.0,0.0,2.6,644,2015,10,30
370,2015-10-31,9.8,5.0,15.6,0.0,0.0,2.5,817,2015,10,31
370,2015-11-01,8.4,1.9,17.9,0.0,0.0,1.2,800,2015,11,1
370,2015-11-02,7.3,1.7,15.3,0.0,0.0,1.5,802,2015,11,2
370,2015-11-03,9.6,2.3,17.1,-0.1,0.0,2.0,568,2015,11,3
370,2015-11-04,12.5,7.3,17.7,-0.1,0.0,3.4,414,2015,11,4
370,2015-11-05,13.4,8.2,16.7,2.7,3.8,3.3,275,2015,11,5
370,2015-11-06,15.8,13.9,18.0,1.1,4.4,5.2,293,2015,11,6
370,2015-11-07,16.9,13.8,18.9,0.1,0.2,4.8,263,2015,11,7
370,2015-11-08,14.0,8.5,17.7,0.0,0.0,3.5,432,2015,11,8
370,2015-11-09,14.3,13.4,17.6,2.3,1.6,7.1,379,2015,11,9
370,2015-11-10,13.9,12.6,15.2,-0.1,0.0,7.3,129,2015,11,10
370,2015-11-11,12.5,11.4,14.0,0.6,0.9,5.2,225,2015,11,11
370,2015-11-12,13.0,10.3,15.0,-0.1,0.0,3.5,221,2015,11,12
370,2015-11-13,11.2,6.0,14.3,3.7,1.7,6.0,448,2015,11,13
370,2015-11-14,8.8,6.1,11.2,5.6,8.7,6.9,301,2015,11,14
370,2015-11-15,14.1,11.1,16.2,5.8,6.0,8.8,195,2015,11,15
370,2015-11-16,12.5,11.8,13.3,1.5,4.0,6.8,131,2015,11,16
370,2015-11-17,14.3,12.0,16.1,9.9,7.1,8.1,269,2015,11,17
370,2015-11-18,13.3,11.4,15.4,0.4,0.8,9.3,342,2015,11,18
370,2015-11-19,10.9,7.9,13.9,7.1,8.1,6.3,123,2015,11,19
370,2015-11-20,7.2,3.3,8.9,1.3,1.4,4.0,148,2015,11,20
370,2015-11-21,3.3,1.7,5.3,3.1,3.9,4.2,207,2015,11,21
